"team_id","pos_team","division","conference","season","player_id","passer_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","att","comppct","passing_td","sacked","sack_yds","pass_int","detmer","detmergame","dropbacks","sack_adj_yards","yardsdropback","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","comppct_rank","yards_rank","yardsplay_rank","yardsgame_rank","sack_adj_yards_rank","yardsdropback_rank","detmer_rank","detmergame_rank","fbs_class"
"68","Boise State","fbs","Mountain West",2014,504908,"Grant Hedrick",355,13,13,27.3076923076923,126.906144328633,0.357482096700374,9.76201110220252,3021,8.50985915492958,232.384615384615,0.507042253521127,257,355,0.723943661971831,11,0,0,0,0.532548076923077,0.266274038461538,355,3021,8.50985915492958,13,25,15,16.5,1,15,13,37,15,13,39,68,"G5"
"68","Boise State","fbs","Mountain West",2014,504915,"Matt Miller",3,2,13,1.5,1.94652506717787,0.648841689059289,0.973262533588933,7,2.33333333333333,3.5,0.333333333333333,1,3,0.333333333333333,1,0,0,0,0.004375,0.00291666666666667,3,7,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,504918,"Troy Ware",1,1,13,1,4.27027601422794,4.27027601422794,4.27027601422794,19,19,19,1,1,1,1,1,0,0,0,0.02375,0.02375,1,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,517330,"Jay Ajayi",1,1,13,1,5.02199284100636,5.02199284100636,5.02199284100636,73,73,73,1,1,1,1,1,0,0,0,0.09125,0.09125,1,73,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,531739,"Chaz Anderson",1,1,13,1,3.53399763667207,3.53399763667207,3.53399763667207,36,36,36,1,1,1,1,1,0,0,0,0.045,0.045,1,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,531761,"Shane Williams-Rhodes",4,4,13,1,12.6748343414937,3.16870858537344,3.16870858537344,106,26.5,26.5,1,4,4,1,4,0,0,0,0.053,0.033125,4,106,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,546222,"Jake Roh",1,1,13,1,2.81776789792218,2.81776789792218,2.81776789792218,8,8,8,1,1,1,1,1,0,0,0,0.01,0.01,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,546224,"Thomas Sperbeck",5,3,13,1.66666666666667,10.6247930380914,2.12495860761827,3.54159767936378,155,31,51.6666666666667,0.8,4,5,0.8,2,0,0,0,0.0861111111111111,0.0516666666666667,5,155,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,546287,"Alec Dhaenens",1,1,13,1,1.70307897054115,1.70307897054115,1.70307897054115,2,2,2,1,1,1,1,1,0,0,0,0.0025,0.0025,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,546288,"Ryan Finley",26,2,13,13,6.12725909125292,0.235663811202035,3.06362954562646,161,6.19230769230769,80.5,0.346153846153846,12,26,0.461538461538462,2,0,0,0,0.134166666666667,0.100625,26,161,6.19230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,552056,"Terrell Johnson",1,1,13,1,-0.453497083119743,-0.453497083119743,-0.453497083119743,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"68","Boise State","fbs","Mountain West",2014,3127586,"Jeremy McNichols",1,1,13,1,2.34398570252675,2.34398570252675,2.34398570252675,11,11,11,1,1,1,1,1,0,0,0,0.01375,0.01375,1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
