"team_id","pos_team","division","conference","season","player_id","rusher_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","rushing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"248","Houston","fbs","Big 12",2025,4432551,"Stacy Sneed",34,8,12,4.25,-6.73917944620722,-0.198211160182565,-0.842397430775902,128,3.76470588235294,16,0.352941176470588,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,4685574,"Conner Weigman",145,12,12,12.0833333333333,13.9610340028996,0.0962829931234453,1.16341950024163,761,5.24827586206897,63.4166666666667,0.482758620689655,9,1,58,65,65,41,71,98,88,"P4"
"248","Houston","fbs","Big 12",2025,4702830,"Stephon Johnson",1,1,12,1,0.659990427155981,0.659990427155981,0.659990427155981,5,5,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,4870518,"Zeon Chriss",9,2,12,4.5,7.82517557713715,0.869463953015239,3.91258778856857,79,8.77777777777778,39.5,0.777777777777778,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,4881836,"Mekhi Mews",3,2,12,1.5,-3.82887665935742,-1.27629221978581,-1.91443832967871,-7,-2.33333333333333,-3.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5077060,"Amare Thomas",6,4,12,1.5,-4.27785553219491,-0.712975922032485,-1.06946388304873,3,0.5,0.75,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5079360,"J'Marion Burnette",19,3,12,6.33333333333333,-9.27859007779474,-0.488346846199723,-3.09286335926491,42,2.21052631578947,14,0.263157894736842,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5082269,"Dean Connors",190,12,12,15.8333333333333,-21.25782251083,-0.11188327637279,-1.77148520923583,946,4.97894736842105,78.8333333333333,0.357894736842105,5,0,245,235,214,217,31.5,129,43.5,"P4"
"248","Houston","fbs","Big 12",2025,5146728,NA,1,1,12,1,1.37970953789981,1.37970953789981,1.37970953789981,8,8,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5149563,"DJ Butler",61,10,12,6.1,-7.13320571773088,-0.116937798651326,-0.713320571773088,263,4.31147540983607,26.3,0.377049180327869,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5207934,"Austin Carlisle",6,3,12,2,0.341259570344669,0.0568765950574449,0.11375319011489,44,7.33333333333333,14.6666666666667,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
"248","Houston","fbs","Big 12",2025,5296226,"Zane Smith",1,1,12,1,-0.0719330619699741,-0.0719330619699741,-0.0719330619699741,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P4"
