"team_id","pos_team","division","conference","season","player_id","receiver_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","targets","catchpct","passing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","catchpct_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"103","Boston College","fbs","ACC",2023,4361328,"George Takacs",7,4,11,1.75,1.58420557476715,0.226315082109592,0.396051393691787,63,9,15.75,0.285714285714286,6,7,0.857142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4428692,"Dino Tomlin",27,8,11,3.375,24.4638726474757,0.906069357313914,3.05798408093446,294,10.8888888888889,36.75,0.666666666666667,23,27,0.851851851851852,0,0,276,233,133,158.5,226,364,195,306,"P5"
"103","Boston College","fbs","ACC",2023,4429652,"Pat Garwo III",4,3,11,1.33333333333333,-0.134979591232305,-0.0337448978080762,-0.0449931970774349,19,4.75,6.33333333333333,0.5,4,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4431174,"Taji Johnson",1,1,11,1,1.64253385287648,1.64253385287648,1.64253385287648,19,19,19,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4432214,"Charlie Gordinier",2,2,11,1,3.7916747801298,1.8958373900649,1.8958373900649,44,22,22,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4568992,"Ryan O'Keefe",20,4,11,5,18.9632982342715,0.948164911713573,4.74082455856786,209,10.45,52.25,0.55,19,20,0.95,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4570645,"Owen McGowan",2,2,11,1,2.91005483343749,1.45502741671875,1.45502741671875,11,5.5,5.5,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4683159,"Lewis Bond",47,11,11,4.27272727272727,45.3552990481977,0.965006362727611,4.12320900438161,535,11.3829787234043,48.6363636363636,0.574468085106383,40,47,0.851063829787234,5,1,103,127,108,353.5,231.5,148,150,182,"P5"
"103","Boston College","fbs","ACC",2023,4683314,"Xavier Coleman",1,1,11,1,0.0236669491125125,0.0236669491125125,0.0236669491125125,5,5,5,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4700147,"Joseph Griffin Jr.",4,1,11,4,4.69180889496177,1.17295222374044,4.69180889496177,65,16.25,65,0.75,3,4,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4700456,"Jaden Williams",10,6,11,1.66666666666667,9.02085401753439,0.902085401753439,1.50347566958906,110,11,18.3333333333333,0.7,9,10,0.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4708354,"Jeremiah Franklin",14,7,11,2,8.70641935234222,0.621887096595873,1.24377419319175,161,11.5,23,0.642857142857143,11,14,0.785714285714286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4773919,"Thomas Castellanos",3,3,11,1,-2.37798088615438,-0.792660295384795,-0.792660295384795,-9,-3,-3,0.333333333333333,3,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4824124,"Alex Broome",5,4,11,1.25,3.93104701111667,0.786209402223335,0.982761752779169,43,8.6,10.75,0.8,5,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
