"pctile","GEI","EPAplay","pass_success","rush_success","early_down_success","early_down_EPA","late_down_success","success","yardsplay","dropbacks","rushes","EPAdropback","EPArush","yardsdropback","pass_explosive","rush_explosive","explosive","third_down_success","red_zone_success","play_stuffed","nonExplosiveEpaPerPlay","havoc","yardsrush","lineyards","opportunity_run","third_down_distance"
0.01,1.25013835666488,-0.481253821683152,0.0440089514066496,0.046875,0.195562036055143,-0.506036617865863,0.153846153846154,0.23967619047619,2.78533697632058,10,14,-0.933671499860067,-0.610199953696324,1.27331334332834,0,0,0.0151130710085934,0.1,0,0.13296174863388,-0.751591483447584,0,1.92121794871795,0.413875757575758,0.0480074441687345,4
0.02,1.43136294134032,-0.423412957503411,0.0653566106025122,0.0638306451612903,0.230224358974359,-0.444387356059976,0.173137254901961,0.257898338220919,3.18753246753247,13,16,-0.722415336309806,-0.524602239282862,1.95516666666667,0,0,0.0166666666666667,0.142857142857143,0,0.15,-0.682301381555051,0.0140845070422535,2.29361111111111,0.63021052631579,0.078125,4.32461538461538
0.03,1.53058430983592,-0.400925720086095,0.0736580732700136,0.0733464849354376,0.244666666666667,-0.396606284131695,0.2,0.271305084745763,3.3841384736428,16,17,-0.644504979083769,-0.475783407999839,2.199893314367,0,0,0.0210505319148936,0.166666666666667,0,0.159068322981366,-0.650083414450505,0.015150401836969,2.5288038277512,0.7758125,0.0930144230769231,4.58542857142857
0.04,1.65055819763154,-0.368333370204562,0.0819672131147541,0.0819672131147541,0.255477486392875,-0.366378425564261,0.2,0.280540845070423,3.60492307692308,16.32,18,-0.607687455504573,-0.433919149864267,2.58866666666667,0,0,0.0273972602739726,0.178181818181818,0,0.166666666666667,-0.630065041716344,0.0163934426229508,2.69314782608696,0.839860869565217,0.0996953147456165,4.75615384615385
0.05,1.74783492388603,-0.342275377690019,0.0895292207792208,0.0889484126984127,0.267922473867596,-0.340480232606514,0.214285714285714,0.285714285714286,3.71576354679803,18,19,-0.5567351240414,-0.394295940101987,2.83009216589862,0.0123456790123457,0,0.0303729603729604,0.2,0,0.176470588235294,-0.610487044201716,0.0200612244897959,2.78772727272727,0.886689723320158,0.109817351598174,4.9
0.06,1.82176046797998,-0.319954808499919,0.0985869314246132,0.0923076923076923,0.272727272727273,-0.31873775708811,0.222222222222222,0.290909090909091,3.83635278154681,18,19,-0.528272895791298,-0.375701031811993,3,0.0135135135135135,0,0.0327763088313062,0.2,0.1,0.181818181818182,-0.588446924529671,0.0273898556090337,2.9208,0.959977272727273,0.115372005044136,5
0.07,1.88771517114029,-0.301355792261729,0.106612765957447,0.0952380952380952,0.27906976744186,-0.30198832579305,0.230769230769231,0.296875,3.92733375959079,19,20,-0.501035759751317,-0.356410369134083,3.17521390374331,0.0140845070422535,0,0.0350877192982456,0.214285714285714,0.125,0.186623728813559,-0.567493294793059,0.0293307757885763,3,1.01351298701299,0.121212121212121,5.07052380952381
0.08,1.96882879493087,-0.284824626816309,0.111111111111111,0.1,0.282871205906481,-0.288309465905703,0.25,0.303030303030303,3.99617021276596,20,20.64,-0.47053933697742,-0.332239003397147,3.31894634146341,0.0144927536231884,0,0.037037037037037,0.222222222222222,0.142857142857143,0.194029850746269,-0.556281741565221,0.03125,3.11155844155844,1.052765,0.125,5.15246153846154
0.09,2.05508692825789,-0.270758063215421,0.114754098360656,0.103179513184584,0.288888888888889,-0.273855436447047,0.25,0.306552688172043,4.06663324979114,20.47,21,-0.447611619183108,-0.312273199405706,3.40874643874644,0.0147058823529412,0,0.0405405405405405,0.230769230769231,0.142857142857143,0.2,-0.542700068251671,0.0333333333333333,3.23076923076923,1.07883216783217,0.128047107930829,5.21428571428571
0.1,2.13438195985881,-0.2581530390666,0.11864406779661,0.107142857142857,0.294117647058824,-0.260845799346895,0.263157894736842,0.310574712643678,4.15477053140097,21,21,-0.431617799279515,-0.296626093966611,3.52099792099792,0.0149253731343284,0,0.042644376899696,0.230769230769231,0.166666666666667,0.205479452054795,-0.532174014624509,0.0350877192982456,3.31443609022556,1.11651612903226,0.131147540983607,5.27272727272727
0.11,2.19778927707716,-0.246057031525244,0.121621621621622,0.111111111111111,0.297872340425532,-0.25080619969799,0.272727272727273,0.314941520467836,4.21326697892272,21,22,-0.411303331981729,-0.277174557920977,3.65959349593496,0.0153846153846154,0,0.0439770523594053,0.25,0.166666666666667,0.209049109292248,-0.519529012083443,0.0379746835443038,3.37160714285714,1.14528944099379,0.136363636363636,5.36363636363636
0.12,2.28136093293256,-0.23451643522969,0.126738684534391,0.114271247739602,0.30429512516469,-0.238304528414955,0.277777777777778,0.318181818181818,4.26666666666667,22,22,-0.394445310599572,-0.262237232347848,3.74967741935484,0.015625,0.0105494505494503,0.045427408412483,0.25,0.181818181818182,0.211527627302275,-0.511499582312199,0.039978947368421,3.43321428571429,1.16998798798799,0.139240506329114,5.41666666666667
0.13,2.3788543263395,-0.226335417669154,0.129583877995643,0.117486631016043,0.307362637362637,-0.226208180396911,0.285714285714286,0.322033898305085,4.31071295433364,22,23,-0.373101657154205,-0.250669732418795,3.85714285714286,0.0161290322580645,0.0125,0.0461538461538462,0.25,0.2,0.214285714285714,-0.502217907492666,0.0427303822937626,3.50396551724138,1.19265681818182,0.142472527472528,5.5
0.14,2.44777817004952,-0.216897272754482,0.132075471698113,0.121466011466011,0.311475409836066,-0.216077314280098,0.289404761904762,0.323943661971831,4.36363636363636,23,23,-0.360417777915972,-0.236892329243968,3.92490347490348,0.0166666666666667,0.0131578947368421,0.0476190476190476,0.266666666666667,0.2,0.21809324009324,-0.491446038980746,0.0441176470588235,3.54805529953917,1.21764705882353,0.145,5.55344444444444
0.15,2.47652390469112,-0.211758025479022,0.135593220338983,0.123519212095991,0.313725490196078,-0.205777584912681,0.294117647058824,0.327868852459016,4.4271164021164,23,23,-0.344641162597734,-0.229106671100286,4.03695054945055,0.0169491525423729,0.0135135135135135,0.0491803278688525,0.272727272727273,0.2,0.220588235294118,-0.484965549456423,0.0461538461538462,3.60648496240601,1.2377619047619,0.147814207650273,5.6
