"team_id","pos_team","division","conference","season","player_id","passer_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","att","comppct","passing_td","sacked","sack_yds","pass_int","detmer","detmergame","dropbacks","sack_adj_yards","yardsdropback","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","comppct_rank","yards_rank","yardsplay_rank","yardsgame_rank","sack_adj_yards_rank","yardsdropback_rank","detmer_rank","detmergame_rank","fbs_class"
"265","Washington State","fbs","Pac-12",2022,4055165,"Renard Bell",1,1,11,1,2.97128818222278,2.97128818222278,2.97128818222278,37,37,37,1,1,1,1,1,0,0,0,0.04625,0.04625,1,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4372568,"Nakia Watson",1,1,11,1,3.15065712293202,3.15065712293202,3.15065712293202,15,15,15,1,1,1,1,1,0,0,0,0.01875,0.01875,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4428163,"Donovan Ollie",1,1,11,1,0.615891117313539,0.615891117313539,0.615891117313539,2,2,2,1,1,1,1,1,0,0,0,0.0025,0.0025,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4579071,"Billy Riviere III",1,1,11,1,2.7662652239314,2.7662652239314,2.7662652239314,1,1,1,1,1,1,1,1,0,0,0,0.00125,0.00125,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4683206,"Orion Peters",1,1,11,1,2.06594168775411,2.06594168775411,2.06594168775411,27,27,27,1,1,1,1,1,0,0,0,0.03375,0.03375,1,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4683849,"Nick Haberer",1,1,11,1,4.64935757610664,4.64935757610664,4.64935757610664,36,36,36,1,1,1,1,0,0,0,0,0,0,1,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4688367,"Robert Ferrel",2,2,11,1,3.16541463924828,1.58270731962414,1.58270731962414,18,9,9,1,2,2,1,2,0,0,0,0.015,0.01125,2,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4688380,"Cameron Ward",404,11,11,36.7272727272727,44.706101367845,0.110658666752092,4.06419103344046,2727,6.75,247.909090909091,0.420792079207921,260,404,0.643564356435644,10,0,0,0,0.563429752066116,0.29512987012987,404,2727,6.75,81,86,95,87,49,25,90,33,25,90,41,59,"P5"
"265","Washington State","fbs","Pac-12",2022,4710714,"De'Zhaun Stribling",3,2,11,1.5,7.02110240038301,2.34036746679434,3.51055120019151,47,15.6666666666667,23.5,1,3,3,1,3,0,0,0,0.0440625,0.03525,3,47,15.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4907415,"Leyton Smithson",1,1,11,1,0.54561013212699,0.54561013212699,0.54561013212699,2,2,2,1,1,1,1,1,0,0,0,0.0025,0.0025,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"265","Washington State","fbs","Pac-12",2022,4915980,"John Mateer",1,1,11,1,-0.0414414792825459,-0.0414414792825459,-0.0414414792825459,5,5,5,1,1,1,1,0,0,0,0,0,0,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
