"team_id","pos_team","division","conference","season","player_id","rusher_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","rushing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"12","Arizona","fbs","Pac-12",2015,514097,"Jared Baker",113,10,11,11.3,9.26145186468321,0.0819597510148957,0.926145186468321,647,5.72566371681416,64.7,0.36283185840708,6,1,96,94,89,195,113,88,118,"P5"
"12","Arizona","fbs","Pac-12",2015,517210,"Jerrard Randall",72,10,11,7.2,19.3908118108772,0.269316830706628,1.93908118108772,556,7.72222222222222,55.6,0.5,3,3,47,46,22,29,151,5,147,"P5"
"12","Arizona","fbs","Pac-12",2015,552021,"Samajie Grant",4,3,11,1.33333333333333,-5.44374453747685,-1.36093613436921,-1.81458151249228,21,5.25,7,0.5,0,1,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,552022,"Zach Green",2,1,11,2,0.335336845956697,0.167668422978348,0.335336845956697,9,4.5,9,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,552097,"Anu Solomon",39,8,11,4.875,6.8077037002902,0.174556505135646,0.850962962536275,254,6.51282051282051,31.75,0.512820512820513,1,3,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,3122552,"Jonathan Haden",5,1,11,5,-0.346986268381376,-0.0693972536762752,-0.346986268381376,31,6.2,31,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,3122553,"Tyrell Johnson",4,2,11,2,-1.94339002337633,-0.485847505844083,-0.971695011688166,24,6,12,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,3133993,"Brandon Dawkins",20,4,11,5,8.16495545860826,0.408247772930413,2.04123886465206,163,8.15,40.75,0.4,1,1,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2015,3134012,"Nick Wilson",114,8,11,14.25,-8.28888561730439,-0.0727095229588104,-1.03611070216305,599,5.25438596491228,74.875,0.464912280701754,6,2,185,185,182,64,135,123,77,"P5"
"12","Arizona","fbs","Pac-12",2015,3931427,"Orlando Bradford",36,5,11,7.2,-6.48905475342735,-0.180251520928537,-1.29781095068547,147,4.08333333333333,29.4,0.333333333333333,3,0,NA,NA,NA,NA,NA,NA,NA,"P5"
