"team_id","pos_team","division","conference","season","player_id","passer_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","att","comppct","passing_td","sacked","sack_yds","pass_int","detmer","detmergame","dropbacks","sack_adj_yards","yardsdropback","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","comppct_rank","yards_rank","yardsplay_rank","yardsgame_rank","sack_adj_yards_rank","yardsdropback_rank","detmer_rank","detmergame_rank","fbs_class"
"9","Arizona State","fbs","Big 12",2024,4429066,"Jeff Sims",25,2,13,12.5,0.542632332041027,0.0217052932816411,0.271316166020513,168,6.72,84,0.4,13,25,0.52,0,0,0,0,0,0,25,168,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,4431461,"Chamon Metayer",1,1,13,1,2.00829844097948,2.00829844097948,2.00829844097948,25,25,25,1,1,1,1,1,0,0,0,0.03125,0.03125,1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,4569184,"Trenton Bourguet",2,1,13,2,-2.25201504900243,-1.12600752450122,-2.25201504900243,7,3.5,7,0.5,1,2,0.5,0,0,0,0,0,0,2,7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,4695910,"Xavier Guillory",2,1,13,2,4.57962891799403,2.28981445899701,4.57962891799403,29,14.5,29,1,2,2,1,2,0,0,0,0.0483333333333333,0.0483333333333333,2,29,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,4696981,"Cameron Skattebo",2,1,13,2,2.46242165592753,1.23121082796376,2.46242165592753,33,16.5,33,0.5,1,2,0.5,1,0,0,0,0.04125,0.04125,2,33,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,4880281,"Jordyn Tyson",2,1,13,2,4.75066205050511,2.37533102525255,4.75066205050511,22,11,22,1,2,2,1,2,0,0,0,0.0366666666666667,0.0366666666666667,2,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,5078810,"Sam Leavitt",284,12,13,23.6666666666667,87.4265113121121,0.307839828563775,7.28554260934267,2176,7.66197183098592,181.333333333333,0.485915492957746,178,284,0.626760563380282,16,0,0,0,0.426666666666667,0.259047619047619,284,2176,7.66197183098592,32,49,30,30,60.5,58,42,83,58,42,78,67,"P4"
"9","Arizona State","fbs","Big 12",2024,5110535,"Kyson Brown",1,1,13,1,4.80343780211742,4.80343780211742,4.80343780211742,68,68,68,1,1,1,1,1,0,0,0,0.085,0.085,1,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,5147726,"Kanyon Floyd",1,1,13,1,2.97881846337942,2.97881846337942,2.97881846337942,15,15,15,1,1,1,1,0,0,0,0,0,0,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"9","Arizona State","fbs","Big 12",2024,5159831,"Derek Eusebio",1,1,13,1,3.46144114607721,3.46144114607721,3.46144114607721,64,64,64,1,1,1,1,1,0,0,0,0.08,0.08,1,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
