"team_id","pos_team","division","conference","season","player_id","receiver_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","targets","catchpct","passing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","catchpct_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"2628","TCU","fbs","Big 12",2025,4602185,"Eric McAlister",102,11,12,9.27272727272727,71.3969662993033,0.699970257836307,6.49063329993666,1051,10.3039215686275,95.5454545454545,0.529411764705882,64,102,0.627450980392157,8,0,2,2,51,212,440.5,3,73,3,"P4"
"2628","TCU","fbs","Big 12",2025,4602783,"Trent Battle",14,7,12,2,-5.92255260062466,-0.42303947147319,-0.846078942946381,65,4.64285714285714,9.28571428571429,0.285714285714286,10,14,0.714285714285714,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4683227,"Joseph Manjack",56,10,12,5.6,21.2904361929892,0.380186360589093,2.12904361929892,438,7.82142857142857,43.8,0.553571428571429,38,56,0.678571428571429,3,0,186,175,225,152,315.5,208,295,201,"P4"
"2628","TCU","fbs","Big 12",2025,4685401,"Josh Hoover",4,2,12,2,13.633501255435,3.40837531385874,6.81675062771749,86,21.5,43,1,4,4,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4688595,"Kevorian Barnes",11,4,12,2.75,-1.82139780574463,-0.165581618704057,-0.455349451436157,41,3.72727272727273,10.25,0.454545454545455,9,11,0.818181818181818,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4695223,"Chase Curtis",13,6,12,2.16666666666667,16.7870725961236,1.29131327662489,2.79784543268727,156,12,26,0.769230769230769,12,13,0.923076923076923,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4710711,"D'Andre Rogers",39,11,12,3.54545454545455,13.5935092858465,0.348551520149911,1.23577357144059,300,7.69230769230769,27.2727272727273,0.666666666666667,32,39,0.82051282051282,1,0,309,340,263,20.5,48.5,371.5,319.5,438,"P4"
"2628","TCU","fbs","Big 12",2025,4832792,"Major Everhart",19,6,12,3.16666666666667,3.35048657369558,0.176341398615557,0.558414428949263,147,7.73684210526316,24.5,0.526315789473684,14,19,0.736842105263158,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4832804,"Jordan Dwyer",72,11,12,6.54545454545455,18.4836808762324,0.256717789947673,1.68033462511204,537,7.45833333333333,48.8181818181818,0.527777777777778,46,72,0.638888888888889,2,0,228,252,367,213,414,135,360,141,"P4"
"2628","TCU","fbs","Big 12",2025,4870592,"Jordyn Bailey",7,3,12,2.33333333333333,-4.47727818224364,-0.639611168891948,-1.49242606074788,12,1.71428571428571,4,0.142857142857143,3,7,0.428571428571429,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,4918419,"Lafayette Kaiuway",2,2,12,1,6.04885176221001,3.02442588110501,3.02442588110501,24,12,12,1,2,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,5079552,"Nate Palmer",3,1,12,3,-3.7421749860598,-1.24739166201994,-3.7421749860598,1,0.333333333333333,1,0,1,3,0.333333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,5079663,"Jeremy Payne",25,8,12,3.125,5.89199532733769,0.235679813093508,0.736499415917211,159,6.36,19.875,0.44,20,25,0.8,1,0,459,438,385,464.5,65,603,496,567,"P4"
"2628","TCU","fbs","Big 12",2025,5084893,"Dozie Ezukanma",2,1,12,2,-0.690758637059796,-0.345379318529898,-0.690758637059796,17,8.5,17,0.5,1,2,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,5200482,"Ed Small",17,4,12,4.25,5.10781127239551,0.3004594866115,1.27695281809888,141,8.29411764705882,35.25,0.470588235294118,10,17,0.588235294117647,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,5214401,"Jon Denman",3,1,12,3,-2.16642553076525,-0.722141843588418,-2.16642553076525,4,1.33333333333333,4,0,2,3,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2628","TCU","fbs","Big 12",2025,5216050,"Terry Shelton",3,1,12,3,0.626599483504467,0.208866494501489,0.626599483504467,27,9,27,0.333333333333333,2,3,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
