"pctile","GEI","EPAplay","pass_success","rush_success","early_down_success","early_down_EPA","late_down_success","success","yardsplay","dropbacks","rushes","EPAdropback","EPArush","yardsdropback","pass_explosive","rush_explosive","explosive","third_down_success","red_zone_success","play_stuffed","nonExplosiveEpaPerPlay","havoc","yardsrush","lineyards","opportunity_run","third_down_distance"
0.01,1.18230102406882,-0.523389041255792,0.0271954887218045,0.0579710144927536,0.216216216216216,-0.534053775609186,0.145642857142857,0.229791666666667,2.32219178082192,6,15.39,-1.03149934420891,-0.607314159936475,1.09445454545455,0,0,0.014661475232533,0.111111111111111,0,0.137931034482759,-0.764978221709006,0.0368583193533628,1.87894409937888,0.140555555555556,0.0755223880597015,4
0.02,1.38403869547454,-0.457603253429929,0.046875,0.0666666666666667,0.230769230769231,-0.457725516029916,0.174313725490196,0.245283018867925,2.64274509803922,9,18,-0.793844860127758,-0.527477875978439,1.75351778656126,0,0,0.0177882205513784,0.142857142857143,0,0.160834507042254,-0.709914047906126,0.0485249709639954,2.1475,0.327703703703704,0.085580547112462,4.30470588235294
0.03,1.48627794532926,-0.430961027291972,0.0588235294117647,0.0769230769230769,0.244897959183673,-0.412890572425782,0.19047619047619,0.260147826086957,2.96348232848233,13,19,-0.699424334927596,-0.481422588475635,2.12169681309216,0,0,0.0234998564455929,0.166666666666667,0,0.174745196324144,-0.679420074861372,0.0555555555555556,2.37736111111111,0.512575384615385,0.0930103092783505,4.56604166666667
0.04,1.58542277172673,-0.408117927678666,0.0731764705882353,0.0841242937853107,0.256410256410256,-0.388401449307986,0.204666666666667,0.272155844155844,3.10919595570534,15,20,-0.640307230037983,-0.447786284369474,2.39558823529412,0,0,0.0298507462686567,0.1875,0,0.181883468834688,-0.662150726639807,0.0612908067542214,2.53241666666667,0.595555555555556,0.104221748400853,4.65803921568627
0.05,1.70539834478542,-0.38866154924545,0.0810592850915432,0.0920454545454545,0.263157894736842,-0.365142349765733,0.214285714285714,0.279934426229508,3.22372552820314,16,21,-0.594894041868329,-0.426522107843883,2.66576576576577,0.0121951219512195,0,0.03125,0.2,0,0.18866557287394,-0.63997877572699,0.0644954507857734,2.63771367521367,0.686194420226678,0.10996875,4.76397058823529
0.06,1.85567172429899,-0.360737861267488,0.0875745614035088,0.0980392156862745,0.268416454313797,-0.342239724654389,0.230769230769231,0.287829115393545,3.31936996336996,17,22,-0.563540104918859,-0.400533949894368,2.96383141762452,0.0128205128205128,0,0.0340970192869667,0.214285714285714,0,0.197183098591549,-0.615848214987167,0.0676454420522217,2.75908965517241,0.732333333333333,0.12,4.89087719298246
0.07,1.9469010696387,-0.339317839123422,0.0941804245283019,0.103448275862069,0.274782258064516,-0.32917657282009,0.235294117647059,0.294117647058824,3.41730553327987,18,22,-0.535451519042283,-0.385311570922204,3.09734854445319,0.0132859649122807,0,0.037037037037037,0.214285714285714,0.1,0.20249095840868,-0.600473704186749,0.0720567986230637,2.85633928571429,0.777749492900609,0.125,5
0.08,2.01037245288869,-0.319311989464786,0.1,0.106417021276596,0.279181395348837,-0.319681168325191,0.25,0.298988505747126,3.4837037037037,19,23,-0.509728712159171,-0.363343970042062,3.29013824884793,0.0136986301369863,0,0.0394736842105263,0.227692307692308,0.125,0.205128205128205,-0.589824103378252,0.0759493670886076,2.92132413793103,0.823848932676519,0.131027568922306,5.125
0.09,2.07062529342788,-0.305925325337189,0.103199797160243,0.111111111111111,0.285714285714286,-0.298461630781979,0.25,0.304347826086957,3.56740925589837,20,23,-0.478076570270281,-0.348554589954984,3.4353488372093,0.0140845070422535,0,0.0410958904109589,0.230769230769231,0.142857142857143,0.211653846153846,-0.578709133438805,0.0789473684210526,3,0.865304761904762,0.135593220338983,5.24057692307692
0.1,2.14598982264174,-0.292813653917141,0.106606060606061,0.115384615384615,0.289473684210526,-0.28868834112987,0.260869565217391,0.307692307692308,3.62013261000603,20,24,-0.456610704080305,-0.326490419934125,3.57493857493857,0.0144927536231884,0,0.0422535211267606,0.235294117647059,0.166666666666667,0.216216216216216,-0.565775909411263,0.0806451612903226,3.06885130373502,0.914712643678161,0.140315789473684,5.29327731092437
0.11,2.2040672651677,-0.282612176835034,0.111111111111111,0.117936191425723,0.294117647058824,-0.276854550669708,0.266666666666667,0.3125,3.68899330408682,21,24,-0.439439180718898,-0.311454954868781,3.63093947606143,0.0149253731343284,0.0107400046761749,0.0441176470588235,0.25,0.166666666666667,0.222222222222222,-0.552558620411187,0.0833333333333333,3.13421212121212,0.937778846153846,0.142857142857143,5.35714285714286
0.12,2.2586131840863,-0.269346789551381,0.114285714285714,0.122692445399212,0.299438596491228,-0.266834671306679,0.272727272727273,0.316385964912281,3.76638663718988,22,25,-0.420500062766421,-0.300145117200107,3.7030303030303,0.0153846153846154,0.011859943977591,0.0465116279069767,0.25,0.181818181818182,0.225661063153112,-0.543204322454905,0.0857142857142857,3.21238095238095,0.969333333333333,0.145871297242084,5.42857142857143
0.13,2.31747587222357,-0.257222392731233,0.117647058823529,0.125,0.304347826086957,-0.259156192912196,0.285714285714286,0.32,3.81349166666667,22,25,-0.403766568784665,-0.291280389153197,3.76326625386997,0.0161290322580645,0.0126582278481013,0.0483870967741935,0.266666666666667,0.2,0.229508196721311,-0.532381806176238,0.0886272855133615,3.25,0.993995215311005,0.15,5.5
0.14,2.36346098913966,-0.245275966901922,0.120929989550679,0.127272727272727,0.307692307692308,-0.250044115471368,0.292794117647059,0.323076923076923,3.89124005027231,22,26,-0.384423796589646,-0.279286946978074,3.86864516129032,0.0166666666666667,0.012987012987013,0.0496666666666667,0.266666666666667,0.2,0.231884057971014,-0.52598086886166,0.0909090909090909,3.29222488038277,1.02604761904762,0.152852941176471,5.53333333333333
0.15,2.41859503798219,-0.235822037744998,0.123256059009484,0.12987012987013,0.311475409836066,-0.238114959104681,0.294117647058824,0.32722027972028,3.95764580369844,23,26,-0.367209943694219,-0.269099691116069,3.93910984848485,0.0172413793103448,0.0133333333333333,0.0508152756919116,0.272727272727273,0.2,0.236732456140351,-0.518527662291518,0.0925498575498575,3.33936170212766,1.04925,0.155743394536498,5.5975
0.16,2.47401574710913,-0.224842462331428,0.126625066856837,0.132075471698113,0.314814814814815,-0.229511616995596,0.3,0.328987341772152,4,23,26,-0.353405191262093,-0.255557454647974,4.006,0.0178571428571429,0.0135135135135135,0.0517241379310345,0.285714285714286,0.222222222222222,0.24,-0.510975974924769,0.09375,3.39539393939394,1.06690196078431,0.158730158730159,5.66666666666667
