"team_id","pos_team","division","conference","season","player_id","rusher_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","rushing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"309","Louisiana","fbs","Sun Belt",2020,4040728,"Trey Ragas",117,10,10,11.7,20.5113905243763,0.175311030122874,2.05113905243763,660,5.64102564102564,66,0.461538461538462,9,0,33,53,57,88,42,89,108,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4040746,"Tanner Wiggins",1,1,10,1,-2.2014354292932,-2.2014354292932,-2.2014354292932,2,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4241555,"Elijah Mitchell",118,9,10,13.1111111111111,15.2650109332118,0.129364499433998,1.69611232591242,725,6.14406779661017,80.5555555555556,0.474576271186441,6,2,55,73,79,73,30,60,60,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4241556,"Levi Lewis",42,10,10,4.2,30.6452465992702,0.729648728554052,3.06452465992702,358,8.52380952380952,35.8,0.619047619047619,5,2,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4363104,"Chris Smith",58,10,10,5.8,-6.40174443584581,-0.110374904066307,-0.640174443584581,331,5.70689655172414,33.1,0.379310344827586,1,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4363132,"Michael Orphey Jr.",3,1,10,3,3.12883566440407,1.04294522146802,3.12883566440407,59,19.6666666666667,59,0.666666666666667,1,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4565297,"Dontae Fleming",1,1,10,1,-3.50394870094544,-3.50394870094544,-3.50394870094544,-5,-5,-5,0,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4565652,"Errol Rogers Jr.",1,1,10,1,-0.152040393285259,-0.152040393285259,-0.152040393285259,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4565761,"Emani Bailey",10,3,10,3.33333333333333,2.34814472589041,0.234814472589041,0.782714908630135,60,6,20,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4686402,"Jordan Griffin",7,1,10,7,-0.650779581136872,-0.0929685115909818,-0.650779581136872,30,4.28571428571429,30,0.428571428571429,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"309","Louisiana","fbs","Sun Belt",2020,4701106,"Jr. Michael Orphey",1,1,10,1,-1.22917247352389,-1.22917247352389,-1.22917247352389,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
