"team_id","pos_team","division","conference","season","player_id","passer_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","att","comppct","passing_td","sacked","sack_yds","pass_int","detmer","detmergame","dropbacks","sack_adj_yards","yardsdropback","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","comppct_rank","yards_rank","yardsplay_rank","yardsgame_rank","sack_adj_yards_rank","yardsdropback_rank","detmer_rank","detmergame_rank","fbs_class"
"103","Boston College","fbs","ACC",2022,4372768,"Phil Jurkovec",184,7,11,26.2857142857143,42.9376424163545,0.233356752262796,6.13394891662208,1316,7.15217391304348,188,0.375,115,184,0.625,8,0,0,0,0.417777777777778,0.250666666666667,184,1316,7.15217391304348,83,69,66,110.5,72.5,104,71,91,104,71,89,82,"P5"
"103","Boston College","fbs","ACC",2022,4683501,"Emmett Morehead",185,9,11,20.5555555555556,54.8529079613288,0.296502205196372,6.09476755125876,1266,6.84324324324324,140.666666666667,0.481081081081081,115,185,0.621621621621622,10,0,0,0,0.31969696969697,0.185087719298246,185,1266,6.84324324324324,71,70,41,33,76,107,87,110,107,87,108,103,"P5"
"103","Boston College","fbs","ACC",2022,4700456,"Jaden Williams",1,1,11,1,4.03831510005098,4.03831510005098,4.03831510005098,17,17,17,1,1,1,1,1,0,0,0,0.02125,0.02125,1,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"113","Massachusetts","fbs","FBS Independents",2022,4365660,"Gino Campiotti",55,4,11,13.75,-12.8768419630732,-0.234124399328604,-3.21921049076831,194,3.52727272727273,48.5,0.236363636363636,25,55,0.454545454545455,0,0,0,0,0,0,55,194,3.52727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2022,4427118,"Garrett Dzuro",34,4,11,8.5,6.53629024028234,0.192243830596539,1.63407256007058,257,7.55882352941176,64.25,0.382352941176471,20,34,0.588235294117647,0,0,0,0,0,0,34,257,7.55882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2022,4571420,"Isaac Ross",2,2,11,1,4.6047667851886,2.3023833925943,2.3023833925943,27,13.5,13.5,0.5,1,2,0.5,1,0,0,0,0.016875,0.01125,2,27,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2022,4572040,"George Johnson",2,1,11,2,2.87933183702298,1.43966591851149,2.87933183702298,19,9.5,19,0.5,1,2,0.5,1,0,0,0,0.02375,0.02375,2,19,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2022,4683471,"Brady Olson",137,8,11,17.125,-5.73236680055462,-0.0418420934347053,-0.716545850069328,759,5.54014598540146,94.875,0.313868613138686,72,137,0.525547445255474,1,0,0,0,0.11859375,0.0263541666666667,137,759,5.54014598540146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2022,4683666,"Zamar Wise",12,2,11,6,-5.21526116601001,-0.434605097167501,-2.60763058300501,44,3.66666666666667,22,0.25,4,12,0.333333333333333,0,0,0,0,0,0,12,44,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"12","Arizona","fbs","Pac-12",2022,4372597,"Jamarye Joiner",1,1,11,1,-0.724997486538297,-0.724997486538297,-0.724997486538297,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
