"pctile","GEI","EPAplay","pass_success","rush_success","early_down_success","early_down_EPA","late_down_success","success","yardsplay","dropbacks","rushes","EPAdropback","EPArush","yardsdropback","pass_explosive","rush_explosive","explosive","third_down_success","red_zone_success","play_stuffed","nonExplosiveEpaPerPlay","havoc","yardsrush","lineyards","opportunity_run","third_down_distance"
0.01,1.17080308787926,-0.502440549567582,0.0301403985507246,0.0446135986733002,0.185624461670973,-0.545157789760548,0.1,0.223709090909091,2.55192389006343,8,14,-0.888199439443833,-0.658809523183312,0.8927969348659,0,0,0.0142857142857143,0.0833333333333333,0,0.119335593220339,-0.762024700595587,0.00599999999999998,1.930675,0.294015873015873,0,4
0.02,1.34440866192151,-0.454382222987163,0.0526315789473684,0.0579710144927536,0.214313725490196,-0.460667071674392,0.166666666666667,0.25,3.01641645096347,12.02,16,-0.774633474439848,-0.543023422915852,1.51268359643102,0,0,0.0169549970777323,0.133523809523809,0,0.150030303030303,-0.719869649314887,0.0144927536231884,2.24833333333333,0.481335294117647,0,4.27352272727273
0.03,1.41029183569529,-0.416727727348505,0.0647381650607457,0.0689244540892446,0.233709219858156,-0.414992958280894,0.179304812834225,0.258129571577847,3.29108783239323,14,16,-0.698588582478372,-0.497376657459857,2.08529100529101,0,0,0.0232558139534884,0.153846153846154,0,0.161290322580645,-0.674902434608638,0.0166666666666667,2.41176470588235,0.599125,0,4.53605128205128
0.04,1.52447928241921,-0.388878061642989,0.0746417910447761,0.0769230769230769,0.25,-0.383280450805147,0.2,0.269255189255189,3.44370591157476,16,18,-0.644574418662517,-0.453261658234384,2.39242636746143,0,0,0.0274124809741248,0.176470588235294,0,0.166746987951807,-0.647082289368318,0.0225142101784534,2.57142857142857,0.719208034433285,0.0406090597639893,4.71428571428571
0.05,1.61862549880472,-0.36302627740963,0.0833333333333333,0.0823198198198198,0.258306878306878,-0.36235804679852,0.214285714285714,0.275503095975232,3.59017857142857,17,19,-0.606897951287993,-0.430916812327522,2.59590909090909,0,0,0.0298507462686567,0.1875,0,0.173536789297659,-0.630193006518417,0.0265087719298246,2.67252252252252,0.79020202020202,0.0612244897959184,4.87125
0.06,1.70216214405294,-0.345351912379081,0.0909090909090909,0.0870022883295195,0.265387755102041,-0.344296514598925,0.222222222222222,0.283333333333333,3.71466386554622,18,19,-0.568009115000427,-0.39658395838906,2.81406364749082,0.0117731092436975,0,0.0327868852459016,0.2,0.0833333333333333,0.180341530054645,-0.612439802293133,0.0303030303030303,2.78916666666667,0.848615263571991,0.073562091503268,5
0.07,1.80211931430928,-0.320600902958868,0.0943396226415094,0.0923076923076923,0.272064714946071,-0.32987076409024,0.235294117647059,0.290291866028708,3.82142699926632,19.57,20,-0.535571721342316,-0.376122023327024,3,0.012987012987013,0,0.0357142857142857,0.214285714285714,0.111111111111111,0.185185185185185,-0.588878211387238,0.032258064516129,2.94444444444444,0.9,0.0904079254079254,5.0625
0.08,1.9027229598161,-0.306771545199094,0.100135593220339,0.0961723818350324,0.276595744680851,-0.309039783904177,0.25,0.296875,3.92026272577997,20,20,-0.515298494429064,-0.353829007196122,3.16053333333333,0.0138888888888889,0,0.0377549558156198,0.230769230769231,0.134476190476191,0.1905189941145,-0.574621325395475,0.0344827586206897,3.05391812865497,0.956795031055901,0.101149649894154,5.07692307692308
0.09,2.03767418313948,-0.284535014623659,0.107692307692308,0.0994938271604938,0.282051282051282,-0.289201699976242,0.25,0.301764001197963,4.00808219178082,21,21,-0.480221500862276,-0.338212059007765,3.2807375,0.0140845070422535,0,0.04,0.230769230769231,0.142857142857143,0.19709560392659,-0.553299200331544,0.0382619279454723,3.18604166666667,0.99685,0.109501284246575,5.16666666666667
0.1,2.13440764057718,-0.275885339502221,0.113701298701299,0.105342902711324,0.288504273504273,-0.27728564929493,0.263157894736842,0.30647311827957,4.09549689440994,21,21,-0.466041499629106,-0.312424844557275,3.45833333333333,0.0142857142857143,0,0.0416666666666667,0.25,0.166666666666667,0.2,-0.540543034098567,0.04,3.24694736842105,1.03397849462366,0.116688311688312,5.21428571428571
0.11,2.25951945395595,-0.257454424376259,0.117647058823529,0.111111111111111,0.292682926829268,-0.266372594288344,0.266666666666667,0.310810810810811,4.19578378378378,22,21,-0.437375207833634,-0.296905013591652,3.6024154589372,0.0147058823529412,0,0.0428571428571429,0.25,0.166666666666667,0.206167133520075,-0.529181392645491,0.0422535211267606,3.32505376344086,1.06495555555556,0.12280701754386,5.28571428571429
0.12,2.3454040786622,-0.243639773132557,0.121261261261261,0.115942028985507,0.297872340425532,-0.255174300784327,0.272727272727273,0.314285714285714,4.2552,22,22,-0.406692914799488,-0.283480515907461,3.72336043360434,0.0151515151515152,0,0.0444444444444444,0.25,0.181818181818182,0.209701314217443,-0.522737463095265,0.0441176470588235,3.38153846153846,1.1048504398827,0.126984126984127,5.33333333333333
0.13,2.45207749414946,-0.235058274926606,0.125,0.118898305084746,0.302163229486617,-0.245672632867574,0.285714285714286,0.317914862914863,4.33586345381526,23,22,-0.389677955448636,-0.270693822361908,3.83333333333333,0.0155360576923077,0.0100919377652051,0.0458951048951049,0.25,0.198285714285714,0.214285714285714,-0.512853922955749,0.0461538461538462,3.4375,1.14414705882353,0.130434782608696,5.4
0.14,2.54883398331956,-0.226192624414518,0.127272727272727,0.121212121212121,0.306168531928901,-0.239128175134559,0.285714285714286,0.321428571428571,4.40845070422535,23,23,-0.373946768309833,-0.258242995308498,3.92675084175084,0.0161660497091486,0.0123456790123457,0.0469007352941176,0.266666666666667,0.2,0.217469342251951,-0.499934525051155,0.0476190476190476,3.48726640591047,1.16666666666667,0.132547332185886,5.45552447552448
0.15,2.62804136018063,-0.217105580552333,0.129032258064516,0.123287671232877,0.310344827586207,-0.230534255743734,0.294117647058824,0.324324324324324,4.46153846153846,23,23,-0.364788997291745,-0.249596057910079,4,0.0169491525423729,0.0128205128205128,0.0483870967741935,0.272727272727273,0.2,0.220588235294118,-0.49252759711795,0.0493827160493827,3.53846153846154,1.19184444444444,0.136986301369863,5.52941176470588
0.16,2.66384257961928,-0.204799226439455,0.132381289865344,0.126760563380282,0.314814814814815,-0.223412989005876,0.3,0.328125,4.50753849798626,24,24,-0.346516650717062,-0.242026567337398,4.14006644518272,0.0175438596491228,0.0131578947368421,0.05,0.272727272727273,0.2,0.224194229415904,-0.48399922893672,0.0526315789473684,3.60624040920716,1.22195555555556,0.140873961719032,5.57142857142857
0.17,2.73696098117183,-0.19904011869902,0.134520665901263,0.128205128205128,0.319148936170213,-0.213035204667219,0.307692307692308,0.333333333333333,4.5478431372549,24,24,-0.327551898205598,-0.233139601692105,4.22727272727273,0.0188679245283019,0.0135135135135135,0.0512820512820513,0.283095238095238,0.222222222222222,0.22780701754386,-0.477539202964956,0.0540540540540541,3.65255656108597,1.238625,0.144927536231884,5.625
0.18,2.80011978667888,-0.191172323809885,0.138538461538462,0.131147540983607,0.322132312739202,-0.204709123360798,0.307692307692308,0.333333333333333,4.61472756410256,24,24,-0.309977249322279,-0.222453238659453,4.31850909090909,0.0217391304347826,0.0136986301369863,0.051948051948052,0.285714285714286,0.224848484848485,0.230769230769231,-0.468825039414011,0.0555555555555556,3.70195286195286,1.26345523809524,0.148993331216259,5.68480263157895
0.19,2.92103657164492,-0.183944728710015,0.141025641025641,0.133894308943089,0.325,-0.194010049936774,0.3125,0.338028169014085,4.66383561643836,25,25,-0.2928315641603,-0.215154131878109,4.37356481481481,0.0232558139534884,0.0140845070422535,0.0533333333333333,0.294117647058824,0.25,0.232876712328767,-0.461752796984954,0.0563380281690141,3.75827586206897,1.29694778325123,0.152542372881356,5.76014705882353
0.2,3.02612342668631,-0.176222533046231,0.144578313253012,0.136488169364882,0.326086956521739,-0.186181076485507,0.315789473684211,0.338983050847458,4.71495798319328,25,25,-0.283168008097706,-0.208501226101665,4.43205456095482,0.0246913580246914,0.0142857142857143,0.0545454545454545,0.3,0.25,0.235294117647059,-0.455989857519827,0.0579710144927536,3.8,1.32361904761905,0.156325301204819,5.8125
0.21,3.09214430350427,-0.167772669728885,0.147058823529412,0.138888888888889,0.327495297805643,-0.179311267289708,0.333333333333333,0.342743639921722,4.76535845588235,25,26,-0.270361699531824,-0.197313906447488,4.52552222222222,0.0256410256410256,0.0144927536231884,0.0549013999698931,0.307692307692308,0.25,0.238756784260516,-0.444414009295011,0.059489627534182,3.83333333333333,1.34782095238095,0.158350449293967,5.85395604395604
0.22,3.12939268861202,-0.157788175601066,0.15,0.141086956521739,0.333333333333333,-0.170286501267044,0.333333333333333,0.345454545454545,4.80730812013348,26,26,-0.261284454262651,-0.18729815028219,4.58622641509434,0.0263157894736842,0.0147058823529412,0.0566037735849057,0.307692307692308,0.25,0.241935483870968,-0.439034402552403,0.0606873614190687,3.86894736842105,1.37081034482759,0.161290322580645,5.9
0.23,3.23217089005406,-0.150785794824168,0.152542372881356,0.144578313253012,0.333333333333333,-0.166479987320575,0.333333333333333,0.348484848484849,4.85003211789155,26,26,-0.246680526445603,-0.181334703857049,4.64705882352941,0.027027027027027,0.0151515151515152,0.0574712643678161,0.307692307692308,0.263157894736842,0.243243243243243,-0.433024967307661,0.0617283950617284,3.90735795454545,1.38608571428571,0.164328358208955,5.92708791208791
0.24,3.30697077345636,-0.142142983071304,0.154929577464789,0.145833333333333,0.339366576819407,-0.158438218889404,0.333333333333333,0.351351351351351,4.88715129486597,26,27,-0.236963898254864,-0.172180077313251,4.71078341013825,0.0277777777777778,0.0153846153846154,0.0588235294117647,0.3125,0.272727272727273,0.245901639344262,-0.426431749702102,0.0634920634920635,3.94384555984556,1.4,0.166666666666667,6
