"team_id","pos_team","division","conference","season","player_id","passer_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","att","comppct","passing_td","sacked","sack_yds","pass_int","detmer","detmergame","dropbacks","sack_adj_yards","yardsdropback","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","comppct_rank","yards_rank","yardsplay_rank","yardsgame_rank","sack_adj_yards_rank","yardsdropback_rank","detmer_rank","detmergame_rank","fbs_class"
"2641","Texas Tech","fbs","Big 12",2024,4429299,"Tahj Brooks",3,1,11,3,2.07390941056998,0.691303136856659,2.07390941056998,38,12.6666666666667,38,0.666666666666667,2,3,0.666666666666667,0,0,0,0,0,0,3,38,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4431465,"Behren Morton",400,11,11,36.3636363636364,72.1799302864906,0.180449825716227,6.56181184422642,2697,6.7425,245.181818181818,0.4175,251,400,0.6275,17,0,0,0,0.578901515151515,0.372150974025974,400,2697,6.7425,53,61,90,93,59,20.5,93,25.5,20.5,93,26,27,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4575558,"Josh Kelly",1,1,11,1,3.31769591426966,3.31769591426966,3.31769591426966,10,10,10,1,1,1,1,1,0,0,0,0.0125,0.0125,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4692538,"Jalin Conyers",2,2,11,1,7.72103143901867,3.86051571950933,3.86051571950933,30,15,15,1,2,2,1,2,0,0,0,0.025,0.01875,2,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4714278,"Jason Llewellyn",2,1,11,2,0.54450209089584,0.27225104544792,0.54450209089584,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4877773,"Johncarlos Miller II",1,1,11,1,4.00235337169691,4.00235337169691,4.00235337169691,45,45,45,1,1,1,1,1,0,0,0,0.05625,0.05625,1,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,4916941,"Coy Eakin",3,3,11,1,8.66107250652961,2.8870241688432,2.8870241688432,90,30,30,0.666666666666667,2,3,0.666666666666667,2,0,0,0,0.05,0.03,3,90,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,5126468,"Will Hammond",23,3,11,7.66666666666667,10.6957108848326,0.465030908036201,3.56523696161087,191,8.30434782608696,63.6666666666667,0.521739130434783,15,23,0.652173913043478,1,0,0,0,0.0795833333333333,0.0397916666666667,23,191,8.30434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,5193580,"Cameron Dickey",1,1,11,1,2.80508502736211,2.80508502736211,2.80508502736211,12,12,12,1,1,1,1,1,0,0,0,0.015,0.015,1,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
"2641","Texas Tech","fbs","Big 12",2024,5193926,"Cameran Brown",7,2,11,3.5,-9.05036002269486,-1.29290857467069,-4.52518001134743,11,1.57142857142857,5.5,0.142857142857143,3,7,0.428571428571429,0,0,0,0,0,0,7,11,1.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P4"
