"team_id","pos_team","division","conference","season","player_id","receiver_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","targets","catchpct","passing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","catchpct_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"55","Jacksonville State","fbs","Conference USA",2023,4249638,"Zion Webb",1,1,11,1,4.74114489279918,4.74114489279918,4.74114489279918,63,63,63,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4258412,"Perry Carter",32,9,11,3.55555555555556,41.9698195584652,1.31155686120204,4.66331328427391,517,16.15625,57.4444444444444,0.875,30,32,0.9375,1,0,122,89,26,8.5,70.5,157.5,14,123,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4362188,"Sterling Galban",9,8,11,1.125,11.7883986456801,1.30982207174224,1.47354983071002,84,9.33333333333333,10.5,0.777777777777778,9,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4365311,"Malik Jackson",16,8,11,2,-3.31910390033266,-0.207443993770791,-0.414887987541582,82,5.125,10.25,0.1875,15,16,0.9375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4372597,"Jamarye Joiner",7,5,11,1.4,2.90049986995807,0.414357124279724,0.580099973991614,61,8.71428571428571,12.2,0.714285714285714,7,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4430820,"Jayson Jones",2,2,11,1,1.58364796531586,0.791823982657931,0.791823982657931,24,12,12,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4431397,"Logan Smothers",1,1,11,1,5.47313839526896,5.47313839526896,5.47313839526896,28,28,28,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4568443,"J'Wan Evans",2,2,11,1,-0.889718040941224,-0.444859020470612,-0.444859020470612,7,3.5,3.5,0,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4570580,"Sean Brown",18,9,11,2,20.9138053946478,1.16187807748043,2.32375615496087,268,14.8888888888889,29.7777777777778,0.833333333333333,17,18,0.944444444444444,4,1,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4574596,"Quinton Lane",24,9,11,2.66666666666667,15.837309058535,0.659887877438956,1.75970100650388,236,9.83333333333333,26.2222222222222,0.708333333333333,21,24,0.875,1,0,389,376,283,97.5,185,441.5,285,440,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4578042,"P.J. Wells",11,4,11,2.75,5.10104252549578,0.463731138681435,1.27526063137394,116,10.5454545454545,29,0.727272727272727,9,11,0.818181818181818,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4693219,"Ron Wiggins",5,3,11,1.66666666666667,5.13777695956547,1.02755539191309,1.71259231985516,46,9.2,15.3333333333333,0.6,4,5,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4736210,"Michael Pettway",15,8,11,1.875,13.259931226199,0.883995415079935,1.65749140327488,165,11,20.625,0.733333333333333,15,15,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4912254,"Jordan McCants",1,1,11,1,2.44729948668659,2.44729948668659,2.44729948668659,28,28,28,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,4917296,"Jacob Barrick",2,1,11,2,2.58818103603854,1.29409051801927,2.58818103603854,15,7.5,15,1,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"55","Jacksonville State","fbs","Conference USA",2023,5085265,"Anwar Lewis",11,6,11,1.83333333333333,7.31997072576921,0.665451884160837,1.21999512096153,96,8.72727272727273,16,0.636363636363636,11,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
