"team_id","pos_team","division","conference","season","player_id","receiver_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","targets","catchpct","passing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","catchpct_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"103","Boston College","fbs","ACC",2019,3915289,"Ben Glines",19,8,11,2.375,-9.31694987794927,-0.490365783049962,-1.16461873474366,76,4,9.5,0.263157894736842,9,19,0.473684210526316,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,3915307,"Chris Garrison",4,2,11,2,6.26429495231982,1.56607373807995,3.13214747615991,44,11,22,0.75,4,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,3915308,"Jake Burt",16,6,11,2.66666666666667,12.0379173251889,0.752369832824308,2.00631955419815,158,9.875,26.3333333333333,0.5625,14,16,0.875,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4035312,"Anthony Brown",1,1,11,1,4.09107670547531,4.09107670547531,4.09107670547531,12,12,12,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4035319,"Kobay White",43,9,11,4.77777777777778,22.9624366952846,0.534010155704293,2.55138185503162,357,8.30232558139535,39.6666666666667,0.441860465116279,24,43,0.558139534883721,4,0,216,214,204,470,565,295,322,291.5,"P5"
"103","Boston College","fbs","ACC",2019,4035333,"Korab Idrizi",17,6,11,2.83333333333333,12.5880384783758,0.740472851669165,2.09800641306263,145,8.52941176470588,24.1666666666667,0.588235294117647,12,17,0.705882352941177,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4035355,"Isaiah Miranda",1,1,11,1,2.19507465826072,2.19507465826072,2.19507465826072,4,4,4,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4239934,"AJ Dillon",15,9,11,1.66666666666667,3.83847904579144,0.255898603052763,0.426497671754605,141,9.4,15.6666666666667,0.533333333333333,11,15,0.733333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4239938,"CJ Lewis",4,1,11,4,-1.08004057357637,-0.270010143394093,-1.08004057357637,13,3.25,13,0.25,2,4,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4239939,"Dennis Grosel",2,1,11,2,3.88415487975944,1.94207743987972,3.88415487975944,13,6.5,13,0.5,1,2,0.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4239941,"Travis Levy",5,5,11,1,-2.60256331694916,-0.520512663389832,-0.520512663389832,9,1.8,1.8,0.2,1,5,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4239944,"Hunter Long",33,10,11,3.3,31.8157483579434,0.964113586604346,3.18157483579434,462,14,46.2,0.636363636363636,26,33,0.787878787878788,2,1,136,137,23,59.5,100.5,211,13,223,"P5"
"103","Boston College","fbs","ACC",2019,4360205,"David Bailey",15,8,11,1.875,4.70164224875562,0.313442816583708,0.587705281094452,99,6.6,12.375,0.4,9,15,0.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4428892,"Ethon Williams",3,2,11,1.5,6.08554212059146,2.02851404019715,3.04277106029573,56,18.6666666666667,28,1,3,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2019,4429615,"Zay Flowers",34,11,11,3.09090909090909,20.1731506837577,0.593327961286992,1.83392278943252,341,10.0294117647059,31,0.470588235294118,22,34,0.647058823529412,3,0,259,318,162,417.5,407,311.5,151,402,"P5"
"103","Boston College","fbs","ACC",2019,4429652,"Pat Garwo III",1,1,11,1,-0.809855986953076,-0.809855986953076,-0.809855986953076,4,4,4,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"113","Massachusetts","fbs","FBS Independents",2019,3914348,"Kyle Horn",18,6,11,3,19.206777259548,1.067043181086,3.201129543258,197,10.9444444444444,32.8333333333333,0.555555555555556,15,18,0.833333333333333,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4044511,"Bilal Ally",14,6,11,2.33333333333333,-8.00029484588389,-0.571449631848849,-1.33338247431398,32,2.28571428571429,5.33333333333333,0.285714285714286,7,14,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4044520,"Brennon Dingle",35,8,11,4.375,2.8999107945802,0.0828545941308628,0.362488849322525,218,6.22857142857143,27.25,0.4,21,35,0.6,1,1,527,523,527,541.5,498.5,494.5,523,460,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4044521,"Taylor Edwards",2,1,11,2,-0.531588499133221,-0.265794249566611,-0.531588499133221,6,3,6,0,1,2,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4044534,"Sadiq Palmer",28,9,11,3.11111111111111,20.379457540371,0.727837769298966,2.26438417115234,253,9.03571428571429,28.1111111111111,0.5,22,28,0.785714285714286,2,0,255,246,93,352,102,435,230,446,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4242394,"Michael Curtis",1,1,11,1,3.69967972416758,3.69967972416758,3.69967972416758,5,5,5,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4250287,"Adam Billard",1,1,11,1,-0.171255279842501,-0.171255279842501,-0.171255279842501,4,4,4,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4256217,"Jessie Britt",11,4,11,2.75,0.843521213768514,0.0766837467062285,0.210880303442128,74,6.72727272727273,18.5,0.363636363636364,9,11,0.818181818181818,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4256218,"Zak Simon",40,10,11,4,15.5666891226684,0.389167228066711,1.55666891226684,290,7.25,29,0.525,28,40,0.7,2,0,328,353,323,283,257,376,439,431.5,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4256236,"Melvin Hill",12,6,11,2,-3.89291643163921,-0.324409702636601,-0.648819405273202,39,3.25,6.5,0.25,7,12,0.583333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4361714,"Josiah Johnson",54,8,11,6.75,-7.28256359254496,-0.134862288750833,-0.91032044906812,263,4.87037037037037,32.875,0.37037037037037,32,54,0.592592592592593,2,1,601,603,586,567,509.5,421.5,587,372.5,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4373928,"Gilberto Torres",3,2,11,1.5,-5.87994183127491,-1.95998061042497,-2.93997091563746,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4378754,"Samuel Emilus",42,10,11,4.2,7.87263133710947,0.187443603264511,0.787263133710947,223,5.30952380952381,22.3,0.428571428571429,24,42,0.571428571428571,2,0,455,472,471,497,545,483,574,523,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4427647,"Jermaine Johnson Jr.",10,2,11,5,-0.763541134584792,-0.0763541134584792,-0.381770567292396,24,2.4,12,0.5,7,10,0.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4430724,"Dariyan Wiley",5,2,11,2.5,-3.43185077697989,-0.686370155395977,-1.71592538848994,14,2.8,7,0.4,3,5,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4572361,"Cam Roberson",19,10,11,1.9,-5.40919904687013,-0.284694686677375,-0.540919904687013,59,3.10526315789474,5.9,0.210526315789474,15,19,0.789473684210526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4572366,"Andrew Brito",2,2,11,1,8.17994199112829,4.08997099556415,4.08997099556415,43,21.5,21.5,1,2,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","FBS Independents",2019,4572370,"Javon Turner",1,1,11,1,-0.64135051006693,-0.64135051006693,-0.64135051006693,3,3,3,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"12","Arizona","fbs","Pac-12",2019,3931426,"Cedric Peterson",32,11,11,2.90909090909091,23.5487085951335,0.735897143597923,2.14079169046668,396,12.375,36,0.46875,20,32,0.625,2,0,208,265,88,420.5,454.5,263,37,335.5,"P5"
"12","Arizona","fbs","Pac-12",2019,4039607,"J.J. Taylor",42,8,11,5.25,0.330256775226229,0.00786325655300546,0.0412820969032787,289,6.88095238095238,36.125,0.428571428571429,32,42,0.761904761904762,0,0,547,547,547,497,135.5,378,474,332.5,"P5"
"12","Arizona","fbs","Pac-12",2019,4064365,"Thomas Reid III",6,3,11,2,1.28259951468574,0.213766585780956,0.427533171561912,36,6,12,0.5,4,6,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4245639,"Stanley Berryhill III",25,9,11,2.77777777777778,22.5735912955939,0.902943651823754,2.50817681062154,260,10.4,28.8888888888889,0.56,15,25,0.6,3,0,219,216,28,198.5,498.5,425.5,120,434.5,"P5"
"12","Arizona","fbs","Pac-12",2019,4245645,"Gary Brightwell",6,5,11,1.2,2.05377043139119,0.342295071898532,0.410754086278238,59,9.83333333333333,11.8,0.5,4,6,0.666666666666667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4245653,"Brian Casteel",47,11,11,4.27272727272727,18.5384998662514,0.394436167367051,1.68531816965922,366,7.78723404255319,33.2727272727273,0.48936170212766,40,47,0.851063829787234,3,0,277,334,316,374.5,38,285,391,370,"P5"
"12","Arizona","fbs","Pac-12",2019,4245654,"Drew Dixon",19,7,11,2.71428571428571,5.69008532271066,0.299478174879508,0.812869331815808,97,5.10526315789474,13.8571428571429,0.473684210526316,10,19,0.526315789473684,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4245699,"Nathan Tilford",1,1,11,1,-0.19358601966308,-0.19358601966308,-0.19358601966308,4,4,4,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4245703,"Bryce Wolma",6,5,11,1.2,6.34612789838973,1.05768798306495,1.26922557967795,62,10.3333333333333,12.4,0.5,5,6,0.833333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4372597,"Jamarye Joiner",45,11,11,4.09090909090909,32.7630409217554,0.728067576039009,2.97845826561413,497,11.0444444444444,45.1818181818182,0.644444444444444,32,45,0.711111111111111,4,1,128,161,92,48,237,172,82,232,"P5"
"12","Arizona","fbs","Pac-12",2019,4372601,"Darrius Smith",10,4,11,2.5,8.57392312535221,0.857392312535221,2.14348078133805,153,15.3,38.25,0.4,8,10,0.8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4426449,"Boobie Curry",9,6,11,1.5,1.24397002248221,0.138218891386913,0.207328337080369,68,7.55555555555556,11.3333333333333,0.444444444444444,6,9,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4569138,"Tayvian Cunningham",41,10,11,4.1,7.00019223988054,0.170736396094647,0.700019223988054,325,7.92682926829268,32.5,0.48780487804878,32,41,0.780487804878049,0,0,469,484,482,378,109,331,367,379.5,"P5"
"12","Arizona","fbs","Pac-12",2019,4569146,"Jalen Johnson",9,5,11,1.8,3.11079128662921,0.345643476292134,0.622158257325841,65,7.22222222222222,13,0.444444444444444,6,9,0.666666666666667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"12","Arizona","fbs","Pac-12",2019,4569156,"Michael Wiley",21,7,11,3,5.34218690758744,0.254389852742259,0.763169558226777,165,7.85714285714286,23.5714285714286,0.428571428571429,18,21,0.857142857142857,0,0,493,474,427,497,35,559,381,515,"P5"
"120","Maryland","fbs","Big Ten",2019,3916587,"Tyler Mabry",18,7,11,2.57142857142857,8.29991505025981,0.461106391681101,1.18570215003712,131,7.27777777777778,18.7142857142857,0.5,12,18,0.666666666666667,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"120","Maryland","fbs","Big Ten",2019,4036211,"DJ Turner",4,2,11,2,3.38960368072954,0.847400920182386,1.69480184036477,72,18,36,0.75,3,4,0.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
