"pctile","GEI","EPAplay","pass_success","rush_success","early_down_success","early_down_EPA","late_down_success","success","yardsplay","dropbacks","rushes","EPAdropback","EPArush","yardsdropback","pass_explosive","rush_explosive","explosive","third_down_success","red_zone_success","play_stuffed","nonExplosiveEpaPerPlay","havoc","yardsrush","lineyards","opportunity_run","third_down_distance"
0.01,1.12488742174734,-0.571855864594993,0.0334180790960452,0.0537175324675325,0.2,-0.566102367340716,0.125,0.217043378995434,2.10444444444444,8,16,-0.889639329471504,-0.632139316763218,1.28148148148148,0,0,0.0145576465498594,0.0909090909090909,0,0.148851351351351,-0.794094704076741,0.0406450264697687,1.68657894736842,0.0835249042145594,0.0705734406438632,4.08571428571429
0.02,1.28279767047179,-0.517464544733432,0.0485051140833989,0.0684931506849315,0.217798913043478,-0.491897099107222,0.146153846153846,0.235614973262032,2.51150086256469,10.3,18,-0.801707594593241,-0.553981028556409,1.85618166526493,0,0,0.0182828282828283,0.142857142857143,0,0.161653225806452,-0.748580204116278,0.0482510687912942,2.01071428571429,0.266180124223603,0.0833333333333333,4.33921568627451
0.03,1.44819006786217,-0.471685841382709,0.0596256684491979,0.0757575757575758,0.235294117647059,-0.444500272981034,0.181818181818182,0.25,2.85465517241379,13.45,19,-0.761991568096097,-0.501055934834888,2.17052785923754,0,0,0.0256410256410256,0.153846153846154,0,0.17680565897245,-0.715984927477885,0.0568181818181818,2.27278657968313,0.41875,0.0983606557377049,4.605
0.04,1.55347136239919,-0.433993673018855,0.0673446327683616,0.0833333333333333,0.241750841750842,-0.417994537854939,0.2,0.260164383561644,3,15,20,-0.723733985548296,-0.475412243929281,2.40770010131712,0,0,0.0276255707762557,0.166666666666667,0,0.188875832354093,-0.686675496856741,0.061313320825516,2.45050505050505,0.515,0.105263157894737,4.70352941176471
0.05,1.66028137969018,-0.395081099246465,0.0749067164179104,0.0892230026338894,0.25,-0.39294272335675,0.2,0.267794265593561,3.12226512226512,16,21,-0.676805261317587,-0.439442421806802,2.59419127086008,0,0,0.0301899592944369,0.186079545454545,0,0.197129748186086,-0.6612768886005,0.0645161290322581,2.55482456140351,0.611566558441558,0.1125,4.84294871794872
0.06,1.74594319410883,-0.373315295710507,0.0818785999113868,0.0945690973992861,0.260869565217391,-0.368512447131209,0.214285714285714,0.275812093953023,3.25642857142857,17,22,-0.624744181487981,-0.407790163772827,2.81173780487805,0.0113636363636364,0,0.032258064516129,0.2,0.0833333333333333,0.202685596989394,-0.643050595365205,0.0689182805857345,2.66666666666667,0.667634408602151,0.115823235923022,5
0.07,1.86313766251442,-0.354454093068892,0.0882352941176471,0.098055287688846,0.27027027027027,-0.351290530113803,0.230769230769231,0.283018867924528,3.33887179487179,18,22,-0.601700548405766,-0.390161203312724,3.04185606060606,0.0125079113924051,0,0.0339475758770201,0.214285714285714,0.1,0.20971986417657,-0.622547715779843,0.0714285714285714,2.77854406130268,0.713091397849462,0.12280701754386,5.1671568627451
0.08,1.97789337047603,-0.332721361293893,0.0938679245283019,0.1,0.276245210727969,-0.329084932395611,0.235294117647059,0.287878787878788,3.48215488215488,19,23,-0.568368745018515,-0.375893768872419,3.17689075630252,0.0131578947368421,0,0.0371767994409504,0.222222222222222,0.125,0.216216216216216,-0.605438587001763,0.075,2.876,0.749649390243902,0.125263157894737,5.2316742081448
0.09,2.06641805580936,-0.322441488929886,0.0975081699346405,0.102941176470588,0.285714285714286,-0.308894451396717,0.25,0.294117647058824,3.5468427672956,20,23,-0.540857914393644,-0.360062649025053,3.33697916666667,0.0135135135135135,0,0.04,0.230769230769231,0.142857142857143,0.219178082191781,-0.591823305415782,0.0769230769230769,2.93408602150538,0.790939024390244,0.129032258064516,5.33333333333333
0.1,2.12949181338271,-0.309234032948939,0.102318045862413,0.107900207900208,0.289473684210526,-0.294577557381669,0.25,0.302259185700099,3.6469824789098,21,24,-0.510281124051828,-0.339851605083533,3.46770833333333,0.0138888888888889,0,0.0416666666666667,0.230769230769231,0.142857142857143,0.222222222222222,-0.57966154697113,0.0793650793650794,3.03774928774929,0.830952380952381,0.133333333333333,5.38461538461539
0.11,2.22967897822158,-0.300966635680746,0.109514126712329,0.1125,0.295324143070045,-0.281422009314394,0.263157894736842,0.307333333333333,3.73349282296651,21,24,-0.492395643870613,-0.323417918206395,3.57142857142857,0.0144202898550725,0.0113636363636364,0.0427507598784195,0.25,0.153846153846154,0.227060606060606,-0.568688008908174,0.0817670606176134,3.0978125,0.879222222222222,0.137414215686275,5.46487179487179
0.12,2.27764139491578,-0.285663132597677,0.112676056338028,0.114660421545667,0.3,-0.272905567365808,0.266666666666667,0.309859154929577,3.79217121937482,21,25,-0.466646471560832,-0.309728919590177,3.69846153846154,0.0147058823529412,0.0119047619047619,0.0434782608695652,0.25,0.166666666666667,0.230769230769231,-0.557206181052455,0.0833333333333333,3.18988095238095,0.907582417582418,0.139170182841069,5.53254901960784
0.13,2.32326847958962,-0.279247142371171,0.114285714285714,0.118247944339026,0.303544372294372,-0.265238941474769,0.272727272727273,0.3125,3.86657657657658,22,25,-0.442913667805212,-0.299584241017046,3.79388544891641,0.0151515151515152,0.0123456790123457,0.0444444444444444,0.25,0.180876623376623,0.235294117647059,-0.541818239043781,0.0856968641114983,3.25766129032258,0.945348484848485,0.144824016563147,5.58333333333333
0.14,2.39357657281494,-0.269290246026033,0.116959511077158,0.121740161213845,0.306122448979592,-0.254739020892014,0.273232323232323,0.317532467532468,3.93453199365415,22,26,-0.423848462094641,-0.288331951263103,3.89372900335946,0.0153846153846154,0.0126582278481013,0.0454545454545455,0.266666666666667,0.1875,0.238805970149254,-0.534425547611439,0.0886357243319269,3.34683257918552,0.971960227272727,0.147601700060716,5.64285714285714
0.15,2.45847787631142,-0.256823328685206,0.121212121212121,0.125,0.309729064039409,-0.245694363862766,0.285714285714286,0.323529411764706,4,23,26,-0.405869722951618,-0.276340375167916,4,0.0158730158730159,0.012987012987013,0.0476190476190476,0.268181818181818,0.2,0.242185007974482,-0.5250297960312,0.0902272727272728,3.40762867647059,0.993611111111111,0.151515151515152,5.66666666666667
0.16,2.51236069921391,-0.244739711466796,0.125,0.128571428571429,0.3125,-0.236556275265688,0.285714285714286,0.326264418811003,4.05694805194805,23.4,27,-0.391394747255902,-0.267640780855892,4.08672268907563,0.0163934426229508,0.0133333333333333,0.0483870967741935,0.277777777777778,0.2,0.246153846153846,-0.514736030793363,0.0923076923076923,3.45454545454545,1.01941326530612,0.155026711996115,5.70235294117647
0.17,2.57430026462949,-0.237667408748534,0.126760563380282,0.130434782608696,0.3175,-0.229977293750093,0.294117647058824,0.328947368421053,4.12638438880707,24,27,-0.371614649498924,-0.259153265700043,4.18253676470588,0.0172413793103448,0.0135135135135135,0.05,0.285714285714286,0.214285714285714,0.25,-0.50691796340239,0.093952205882353,3.5,1.03396551724138,0.160271604938272,5.74407894736842
0.18,2.63103994334816,-0.222865006316908,0.129450418160096,0.133333333333333,0.32,-0.223055658235073,0.3,0.333333333333333,4.17560455192034,24,27,-0.350217522658698,-0.253033983928627,4.27167832167832,0.0186620926243568,0.0136986301369863,0.0506329113924051,0.285714285714286,0.222222222222222,0.25,-0.499871174751643,0.0952380952380952,3.55340501792115,1.06042424242424,0.162162162162162,5.8
0.19,2.73155599772992,-0.210375770733258,0.132352941176471,0.135057172557173,0.325,-0.214156431645639,0.3,0.3375,4.23046185781007,25,28,-0.331600635802407,-0.243980777448241,4.35690476190476,0.0205869976856722,0.0140845070422535,0.0526315789473684,0.294117647058824,0.234072398190045,0.253968253968254,-0.491769265275394,0.0975609756097561,3.60594098883573,1.0764,0.164383561643836,5.86666666666667
0.2,2.80019602115954,-0.199336546381294,0.135135135135135,0.136986301369863,0.326923076923077,-0.206238322938714,0.307692307692308,0.338461538461538,4.29411764705882,25,28,-0.317221746437812,-0.235527746392098,4.40909090909091,0.0224719101123595,0.0142857142857143,0.0540540540540541,0.3,0.25,0.258823529411765,-0.48595411485208,0.1,3.64864864864865,1.10769230769231,0.166666666666667,5.90909090909091
0.21,2.82841044849362,-0.191727012675898,0.136363636363636,0.138525641025641,0.327667025862069,-0.198035056150097,0.3125,0.341876192127623,4.33497267759563,25,28,-0.306659977595532,-0.227484238383618,4.5,0.0238095238095238,0.0147058823529412,0.0547945205479452,0.3,0.25,0.262295081967213,-0.477375889656492,0.101293340671436,3.69527777777778,1.13232142857143,0.169014084507042,5.9487414187643
