"team_id","pos_team","division","conference","season","player_id","receiver_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","comp","targets","catchpct","passing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","catchpct_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"103","Boston College","fbs","ACC",2015,501669,"Bobby Swigert",5,4,10,1.25,-0.787076015473584,-0.157415203094717,-0.196769003868396,23,4.6,5.75,0.6,3,5,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,530452,"Harrison Jackson",1,1,10,1,0.585567295547163,0.585567295547163,0.585567295547163,9,9,9,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,530457,"David Dudeck",20,6,10,3.33333333333333,-5.47771418715937,-0.273885709357969,-0.912952364526562,108,5.4,18,0.35,13,20,0.65,0,0,582,589,592,552.5,342.5,589.5,547,550,"P5"
"103","Boston College","fbs","ACC",2015,530463,"Bobby Wolford",6,4,10,1.5,6.71823771683339,1.1197062861389,1.67955942920835,49,8.16666666666667,12.25,0.666666666666667,6,6,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,547238,"Myles Willis",3,2,10,1.5,1.01178026882918,0.337260089609725,0.505890134414588,36,12,18,0.333333333333333,1,3,0.333333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,547240,"Charlie Callinan",20,7,10,2.85714285714286,9.84218925636883,0.492109462818442,1.40602703662412,192,9.6,27.4285714285714,0.65,14,20,0.7,2,0,385,335,192,32.5,220.5,486.5,135,433,"P5"
"103","Boston College","fbs","ACC",2015,547241,"Tyler Rouse",11,7,10,1.57142857142857,8.73786721372206,0.794351564883824,1.24826674481744,137,12.4545454545455,19.5714285714286,0.636363636363636,8,11,0.727272727272727,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,3122792,"Marcus Outlow",8,4,10,2,-3.50888748305597,-0.438610935381996,-0.877221870763992,31,3.875,7.75,0.125,3,8,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,3122817,"Thadd Smith",22,8,10,2.75,13.6847021245686,0.622031914753116,1.71058776557107,219,9.95454545454546,27.375,0.545454545454545,15,22,0.681818181818182,1,1,320,289,94,196.5,265,452,107,434,"P5"
"103","Boston College","fbs","ACC",2015,3122818,"Tommy Sweeney",6,3,10,2,0.327871413533376,0.054645235588896,0.109290471177792,58,9.66666666666667,19.3333333333333,0.666666666666667,4,6,0.666666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,3672830,"Elijah Tor Robinson",17,6,10,2.83333333333333,1.17819787779449,0.0693057575173228,0.196366312965748,102,6,17,0.411764705882353,10,17,0.588235294117647,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,3915286,"John Fadule",1,1,10,1,5.23751978420642,5.23751978420642,5.23751978420642,3,3,3,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2015,3915296,"Michael Walker",2,2,10,1,0.404444634795268,0.202222317397634,0.202222317397634,32,16,16,0.5,1,2,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"P5"
"113","Massachusetts","fbs","Mid-American",2015,518271,"Blake Frohnapfel",3,1,12,3,10.4989262726421,3.4996420908807,10.4989262726421,59,19.6666666666667,59,1,3,3,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,518802,"Jamal Wilson",33,12,12,2.75,-1.03927618967742,-0.0314932178690126,-0.0866063491397848,183,5.54545454545455,15.25,0.363636363636364,24,33,0.727272727272727,1,0,549,547,550,544.5,162.5,499,535,570,"G5"
"113","Massachusetts","fbs","Mid-American",2015,520781,"Marken Michel",45,8,12,5.625,7.0772415329884,0.157272034066409,0.88465519162355,339,7.53333333333333,42.375,0.4,30,45,0.666666666666667,3,2,433,424,455,509.5,300.5,299.5,366,235,"G5"
"113","Massachusetts","fbs","Mid-American",2015,521256,"Elgin Long",23,9,12,2.55555555555556,5.26703094805212,0.229001345567484,0.58522566089468,171,7.43478260869565,19,0.521739130434783,16,23,0.695652173913043,1,0,462,460,405,263.5,236,522.5,374,542,"G5"
"113","Massachusetts","fbs","Mid-American",2015,521344,"Brandon Howard",1,1,12,1,0.923588121846999,0.923588121846999,0.923588121846999,10,10,10,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,537063,"Tajae Sharpe",175,12,12,14.5833333333333,47.8589057055153,0.273479461174373,3.98824214212628,1296,7.40571428571429,108,0.508571428571429,110,175,0.628571428571429,4,0,39,61,367,297,393,4,382,3.5,"G5"
"113","Massachusetts","fbs","Mid-American",2015,537071,"Rodney Mills",61,9,12,6.77777777777778,18.5706861583243,0.304437478005317,2.06340957314715,469,7.68852459016393,52.1111111111111,0.442622950819672,32,61,0.524590163934426,3,0,247,236,343,436,553,198,347,158.5,"G5"
"113","Massachusetts","fbs","Mid-American",2015,538881,"Blake Lucas",1,1,12,1,2.49386545785634,2.49386545785634,2.49386545785634,3,3,3,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,552645,"Lorenzo Woodley",8,4,12,2,1.67974766438121,0.209968458047652,0.419936916095304,36,4.5,9,0.75,7,8,0.875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,552822,"Sharif Custis",7,4,12,1.75,5.32580685794298,0.760829551134711,1.33145171448574,67,9.57142857142857,16.75,0.571428571428571,6,7,0.857142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,552826,"Shaquille Harris",7,3,12,2.33333333333333,1.89283658953866,0.270405227076952,0.630945529846222,62,8.85714285714286,20.6666666666667,0.714285714285714,6,7,0.857142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,552834,"Connor Lemieux",1,1,12,1,-1.34568759424338,-1.34568759424338,-1.34568759424338,4,4,4,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"G5"
"113","Massachusetts","fbs","Mid-American",2015,552837,"Shakur Nesmith",26,6,12,4.33333333333333,-0.99316181644832,-0.0381985314018585,-0.165526969408053,189,7.26923076923077,31.5,0.307692307692308,14,26,0.538461538461538,2,0,547,553,553,586,537.5,492,399,361,"G5"
