"pctile","GEI","EPAplay","pass_success","rush_success","early_down_success","early_down_EPA","late_down_success","success","yardsplay","dropbacks","rushes","EPAdropback","EPArush","yardsdropback","pass_explosive","rush_explosive","explosive","third_down_success","red_zone_success","play_stuffed","nonExplosiveEpaPerPlay","havoc","yardsrush","lineyards","opportunity_run","third_down_distance"
0.11,2.91590690216215,-0.234210864164902,0.123287671232877,0.120296551724138,0.309090909090909,-0.252972761048455,0.277777777777778,0.328125,4.15730650154799,21,22,-0.401692736017228,-0.269381686602684,3.72341666666667,0.0151515151515152,0,0.041919014084507,0.25,0.166666666666667,0.205882352941176,-0.502505318367034,0.0653706343549537,3.3,1.13034365325077,0.138888888888889,5.26666666666667
0.12,3.07921164132546,-0.224977144492133,0.125,0.12280701754386,0.314814814814815,-0.241680137259325,0.285714285714286,0.333333333333333,4.21815217391304,21,23,-0.385139608788874,-0.2557141368423,3.80645161290323,0.015625,0.0125,0.0441176470588235,0.266666666666667,0.166666666666667,0.210152801358234,-0.493855653993923,0.0681866728581379,3.35804444444444,1.16570563498738,0.142857142857143,5.36077922077922
0.13,3.21749745285136,-0.212570578151815,0.128571428571429,0.125,0.318181818181818,-0.232092824569323,0.289821428571429,0.338028169014085,4.25848348348348,22,23,-0.364803918945827,-0.238867107868455,3.89285714285714,0.0158730158730159,0.0131578947368421,0.0460990274093722,0.266666666666667,0.181818181818182,0.213265573770492,-0.48764609723271,0.0701754385964912,3.41514705882353,1.19876,0.145161290322581,5.41666666666667
0.14,3.43342956063281,-0.202574772823654,0.131147540983607,0.127589941972921,0.321428571428571,-0.222949699896129,0.3,0.342786692759296,4.32706224809673,22,23,-0.350588858603154,-0.229763971613405,4,0.0161290322580645,0.0135135135135135,0.046875,0.272727272727273,0.2,0.218647727272727,-0.477981484653538,0.0730909090909091,3.47307142857143,1.22605797101449,0.148038858530662,5.46988235294118
0.15,3.56418751463114,-0.193133622011688,0.135135135135135,0.131147540983607,0.325581395348837,-0.209141376146907,0.307692307692308,0.346118881118881,4.38948791922106,23,24,-0.338792373630644,-0.220951828931604,4.105,0.0163934426229508,0.0138793759512938,0.0483870967741935,0.285714285714286,0.2,0.222222222222222,-0.46822108693653,0.0746268656716418,3.52913165266106,1.27,0.151515151515152,5.525
0.16,3.7511546060803,-0.186873514881774,0.137007789417137,0.133333333333333,0.326923076923077,-0.194568495222044,0.3125,0.349206349206349,4.45164825452939,23,24,-0.317827973000045,-0.209790209837956,4.19240694789082,0.0169491525423729,0.0140845070422535,0.05,0.285714285714286,0.2,0.223880597014925,-0.463021677952498,0.0769230769230769,3.5625,1.28574086378738,0.154949004371054,5.57142857142857
0.17,3.85610788325287,-0.177779854816793,0.140350877192982,0.135920314253648,0.333333333333333,-0.18190713165672,0.315789473684211,0.351851851851852,4.49190920554855,23,25,-0.303424307137331,-0.200623737309318,4.25,0.0175438596491228,0.0142857142857143,0.0517241379310345,0.287478991596639,0.209473684210527,0.225806451612903,-0.454179820333028,0.078125,3.63104377104377,1.30891666666667,0.157894736842105,5.6
0.18,3.95912472923435,-0.169852532762388,0.144736842105263,0.138606837606838,0.333333333333333,-0.176023184643219,0.333333333333333,0.353248868778281,4.52966666666667,24,25,-0.289897990205225,-0.193779921295634,4.33333333333333,0.0178571428571429,0.0144927536231884,0.0526315789473684,0.294117647058824,0.222222222222222,0.228688468158348,-0.44650592786152,0.08,3.66972972972973,1.33333333333333,0.160242857142857,5.66666666666667
0.19,4.08505239690804,-0.163297184422596,0.147058823529412,0.140625,0.339444070080863,-0.166983529508264,0.333333333333333,0.357142857142857,4.58380326990083,24,25,-0.277623883431147,-0.183861148783286,4.39678787878788,0.0188679245283019,0.0149253731343284,0.0535714285714286,0.3,0.222222222222222,0.232142857142857,-0.437969356884758,0.0819672131147541,3.70833333333333,1.35172520908005,0.163934426229508,5.70588235294118
0.2,4.15859360624624,-0.154907516250599,0.15,0.142857142857143,0.340425531914894,-0.159272608406644,0.333333333333333,0.36,4.62582417582418,24,25,-0.26872558165719,-0.174685686207235,4.4533724340176,0.0204081632653061,0.0151515151515152,0.0546948941469489,0.307692307692308,0.25,0.23578431372549,-0.430415395122324,0.0845070422535211,3.74677419354839,1.36666666666667,0.166666666666667,5.75
0.21,4.27740657221169,-0.142559194569016,0.151515151515152,0.145731060606061,0.342105263157895,-0.154053295337931,0.333333333333333,0.36231884057971,4.66093523002421,24,26,-0.262109308296425,-0.166245143508371,4.53507142857143,0.0234555403556772,0.0153846153846154,0.0555555555555556,0.307692307692308,0.25,0.238805970149254,-0.426039485585912,0.0865064102564103,3.77641414141414,1.39425694444444,0.16942112125163,5.8
0.22,4.38993508150976,-0.134567852108884,0.153846153846154,0.147540983606557,0.346153846153846,-0.145724247128178,0.35,0.363636363636364,4.70577677224736,25,26,-0.251923748313209,-0.159457818067453,4.61774680603949,0.025,0.015625,0.0563380281690141,0.3125,0.25,0.242355816226784,-0.419647408305451,0.0881900452488688,3.80909370199693,1.40680603448276,0.173043684710351,5.84558704453441
0.23,4.53216907310531,-0.126385263106593,0.156856617647059,0.150684931506849,0.348827098078868,-0.140091426278036,0.352941176470588,0.366197183098592,4.74995454545455,25,26,-0.243108482728944,-0.152956500872518,4.69442307692308,0.025974025974026,0.0158730158730159,0.0574679802955665,0.333333333333333,0.25,0.245901639344262,-0.414977284492945,0.0895495735607676,3.84609230769231,1.41851515151515,0.175675675675676,5.88888888888889
0.24,4.58829902772938,-0.121431127407207,0.157894736842105,0.152941176470588,0.350877192982456,-0.133921535154706,0.352941176470588,0.368421052631579,4.79525210084034,25,27,-0.231063013014521,-0.146957391710708,4.76965034965035,0.0266666666666667,0.0163934426229508,0.0588235294117647,0.333333333333333,0.25,0.246400635298789,-0.408862062213678,0.0909090909090909,3.88474725274725,1.43627777777778,0.17863539445629,5.93833333333333
0.25,4.78177409816869,-0.11688093972067,0.160714285714286,0.155844155844156,0.352941176470588,-0.127858535260373,0.357142857142857,0.369230769230769,4.83582089552239,26,27,-0.218231188080902,-0.139396252874139,4.82598039215686,0.0277777777777778,0.0166666666666667,0.0597014925373134,0.333333333333333,0.272727272727273,0.25,-0.403482389777859,0.0923076923076923,3.92307692307692,1.45807543520309,0.18209534368071,6
0.26,4.93312428321695,-0.107873330944136,0.162162162162162,0.157894736842105,0.355555555555556,-0.123283754800551,0.357142857142857,0.372549019607843,4.8725,26,27,-0.205483167474933,-0.134681747381842,4.90380952380952,0.028169014084507,0.0172413793103448,0.0606060606060606,0.333333333333333,0.273737373737374,0.250959595959596,-0.397688267677459,0.0944365119836818,3.97713695090439,1.47164571428571,0.185185185185185,6.06666666666667
0.27,5.13641745362575,-0.101393825696345,0.164179104477612,0.159258893280632,0.358490566037736,-0.11740334620547,0.363636363636364,0.373333333333333,4.9064625,26,27,-0.195259669493516,-0.12623397955464,4.96875,0.0289855072463768,0.0175438596491228,0.0615384615384615,0.333333333333333,0.285714285714286,0.254237288135593,-0.393182804779913,0.0958904109589041,4,1.48259090909091,0.1875,6.11111111111111
0.28,5.29247302705045,-0.0955643948379712,0.166666666666667,0.161290322580645,0.361702127659574,-0.112357750969137,0.368421052631579,0.375,4.93811538461538,27,27,-0.184697347692,-0.12062910870151,5.05263157894737,0.0294117647058824,0.0178571428571429,0.0625,0.333333333333333,0.285714285714286,0.257142857142857,-0.385935609804272,0.09824493731919,4.04,1.5,0.19047619047619,6.16666666666667
0.29,5.45749870716534,-0.0875582577163678,0.16810861423221,0.164122828480548,0.363636363636364,-0.107124176616254,0.368421052631579,0.377358490566038,4.98507462686567,27,28,-0.176416958821112,-0.1162873422321,5.1125,0.0298507462686567,0.0185185185185185,0.0634920634920635,0.352941176470588,0.294117647058824,0.259259259259259,-0.380255967118513,0.1,4.069375,1.51783333333333,0.193548387096774,6.21428571428571
0.3,5.61081145906639,-0.0812165670025899,0.169230769230769,0.166666666666667,0.365853658536585,-0.102075779811331,0.375,0.380281690140845,5.03215725806452,27,28,-0.165746731361432,-0.107430033145746,5.18128342245989,0.0303030303030303,0.0192307692307692,0.0641025641025641,0.357142857142857,0.3,0.261538461538462,-0.374100980582197,0.101694915254237,4.09662058371736,1.52777777777778,0.196692037470726,6.25
0.31,5.78566661015194,-0.075227864074546,0.171875,0.169491525423729,0.368421052631579,-0.097726072410129,0.380952380952381,0.382363834422658,5.08341954022988,28,28,-0.15470105978789,-0.101668520061559,5.23687969924812,0.0307692307692308,0.02,0.0645161290322581,0.357142857142857,0.307692307692308,0.264723889555822,-0.367171845677742,0.103448275862069,4.14285714285714,1.545,0.2,6.28571428571429
0.32,5.995251699473,-0.0694280753722517,0.173913043478261,0.171961206896552,0.372093023255814,-0.0913318242277166,0.384615384615385,0.384615384615385,5.11738181818182,28,28,-0.143211717843785,-0.0931009000867704,5.28631578947368,0.0317460317460317,0.0208333333333333,0.0655737704918033,0.357142857142857,0.3125,0.267605633802817,-0.361112617535304,0.104651162790698,4.17986013986014,1.5588178613396,0.2,6.30769230769231
0.33,6.05872893424745,-0.0641771882705292,0.175718740718741,0.174603174603175,0.375,-0.0864519667958848,0.385854700854701,0.386168421052632,5.15622077922078,28,28,-0.134015400713374,-0.0872162144475355,5.33333333333333,0.032258064516129,0.0229885057471264,0.0658314054366686,0.363636363636364,0.333333333333333,0.269356093344857,-0.356691769385847,0.106060606060606,4.20534690799397,1.57171403508772,0.203201800847458,6.33333333333333
0.34,6.16308157383017,-0.0596169580525875,0.17730093915884,0.175738045738046,0.377358490566038,-0.0796167634325547,0.388888888888889,0.388059701492537,5.20106329113924,28,29,-0.124458111284438,-0.0832862954613955,5.39349094567404,0.0327868852459016,0.0246913580246914,0.0666666666666667,0.363636363636364,0.333333333333333,0.271186440677966,-0.350129707946339,0.107142857142857,4.25,1.581522417154,0.205882352941176,6.38461538461539
0.35,6.24368935684485,-0.0525468167673267,0.179487179487179,0.177215189873418,0.379310344827586,-0.073488357770263,0.4,0.390057875155023,5.26957507758415,28.5500000000001,29,-0.118160074884769,-0.0744660326732336,5.44020803443329,0.0333333333333333,0.0256410256410256,0.0677966101694915,0.375,0.333333333333333,0.272727272727273,-0.344322582610455,0.108108108108108,4.27115384615385,1.59345161290323,0.207792207792208,6.41666666666667
0.36,6.33377452751237,-0.0485207686705717,0.180555555555556,0.17910447761194,0.380952380952381,-0.0675391754630851,0.4,0.392857142857143,5.29989417989418,29,29,-0.106888353207796,-0.067720144009826,5.5,0.0338983050847458,0.0263157894736842,0.0684931506849315,0.375,0.333333333333333,0.27536231884058,-0.337590517235204,0.10958904109589,4.31008210180624,1.60600356506239,0.209677419354839,6.45454545454545
0.37,6.44002958858762,-0.0418289522879353,0.183098591549296,0.180555555555556,0.382978723404255,-0.0632682696493656,0.4,0.394736842105263,5.34417302052786,29,29,-0.0998238066434887,-0.0631634680014095,5.55555555555556,0.0344827586206897,0.0266666666666667,0.0694444444444444,0.375,0.333333333333333,0.276923076923077,-0.332381800171802,0.111111111111111,4.34958695652174,1.61810505050505,0.211267605633803,6.5
0.38,6.58094615608509,-0.0361258097183581,0.184178302900107,0.183333333333333,0.384615384615385,-0.0567521185191265,0.4,0.396825396825397,5.37090145824127,29,30,-0.0880809676776225,-0.0576228408121236,5.625,0.0350877192982456,0.0273750462791559,0.0701754385964912,0.384615384615385,0.333333333333333,0.278676073874248,-0.328260815867168,0.112676056338028,4.4,1.62591875746714,0.213320218579235,6.53309803921569
0.39,6.69599523696653,-0.03147095229032,0.186440677966102,0.184655270655271,0.388888888888889,-0.0509624380710495,0.409090909090909,0.4,5.42647058823529,30,30,-0.0766212870479302,-0.0535205569545745,5.67346153846154,0.0363636363636364,0.0277777777777778,0.0704341342170671,0.384615384615385,0.333333333333333,0.280740131578947,-0.32264843799531,0.113924050632911,4.44460992907801,1.64145245559039,0.216216216216216,6.54616161616162
0.4,6.81296327916061,-0.0260096468733685,0.1875,0.186046511627907,0.390243902439024,-0.0443307190794131,0.411764705882353,0.4,5.45760617760618,30,30,-0.0673544508170685,-0.0497474501825535,5.72776412776413,0.0366757000903343,0.028169014084507,0.0714285714285714,0.384615384615385,0.333333333333333,0.282608695652174,-0.317339680450892,0.114754098360656,4.47120743034056,1.65912457912458,0.217391304347826,6.58823529411765
0.41,6.96245825193524,-0.0217819482526953,0.189342963653308,0.1875,0.392156862745098,-0.0397382735434348,0.411764705882353,0.402777777777778,5.49596385542169,30,30,-0.0546076496351095,-0.0455582147922646,5.77591666666667,0.0375,0.0289855072463768,0.072463768115942,0.388888888888889,0.352941176470588,0.285714285714286,-0.311019968933988,0.116406976744186,4.51584117032393,1.66801566820277,0.219288339458737,6.63636363636364
0.42,7.08773398559663,-0.0170514615737652,0.191623433401341,0.189403541472507,0.39344262295082,-0.0357383457209071,0.416666666666667,0.403508771929825,5.53169696969697,30,31,-0.047411458423154,-0.0407358123858708,5.82352941176471,0.0384615384615385,0.0294117647058824,0.0735294117647059,0.4,0.357142857142857,0.288135593220339,-0.305109825440086,0.117647058823529,4.55348659003831,1.67461428571429,0.222222222222222,6.66666666666667
0.43,7.19040946690516,-0.0122446395095429,0.192982456140351,0.191176470588235,0.395833333333333,-0.0309048151033762,0.416666666666667,0.405797101449275,5.56947619047619,31,31,-0.0384662690642365,-0.0324561992565121,5.87723484848485,0.0391112808759868,0.0298507462686567,0.0743065405831363,0.4,0.363636363636364,0.291666666666667,-0.301520051486301,0.118421052631579,4.58333333333333,1.67978974358974,0.223880597014925,6.70347058823529
0.44,7.40863283035745,-0.00816600413867761,0.194704184704185,0.193389926428976,0.396551724137931,-0.0243306709077055,0.421052631578947,0.406779661016949,5.61030665380906,31,31,-0.0304392735204683,-0.0260339671389649,5.94971428571429,0.0394736842105263,0.0303030303030303,0.0756775300171527,0.4,0.375,0.293268965517241,-0.297500026932099,0.119402985074627,4.62136067101584,1.68702546689304,0.225806451612903,6.75
0.45,7.62648295627883,-0.00415245305986095,0.196969696969697,0.194029850746269,0.4,-0.0197143766505137,0.428571428571429,0.408450704225352,5.66608527131783,31,31,-0.0234551735490249,-0.0203915041743538,5.97770202020202,0.04,0.0307692307692308,0.0759493670886076,0.4,0.375,0.295398658718331,-0.291632314116296,0.120689655172414,4.67155172413793,1.7,0.227272727272727,6.78524844720497
0.46,7.91168497131653,0.000566107931808663,0.2,0.196078431372549,0.4,-0.0165161714412171,0.428571428571429,0.410705128205128,5.6976192353173,31,32,-0.0118805099335489,-0.0157908442640059,6.03703703703704,0.0405405405405405,0.03125,0.0769230769230769,0.411764705882353,0.375,0.297288851351351,-0.28814078584427,0.121621621621622,4.70965053763441,1.716,0.229166666666667,6.8125
0.47,8.04378352590426,0.00414635388683527,0.200261904761905,0.197183098591549,0.403846153846154,-0.0118494536872405,0.428571428571429,0.411764705882353,5.73371929824561,32,32,-0.00331400392153822,-0.00902924018366788,6.09533882783883,0.0410958904109589,0.0317460317460317,0.078125,0.416666666666667,0.384615384615385,0.298671641791045,-0.283982352311051,0.123076923076923,4.75561517615176,1.72423275862069,0.231884057971014,6.85714285714286
0.48,8.45700495161715,0.0093934681822841,0.203188559322034,0.2,0.404761904761905,-0.00609143953381671,0.434782608695652,0.41344367816092,5.767475,32,32,0.00400085747022681,-0.00198067990033241,6.1543351886209,0.0416666666666667,0.032258064516129,0.0789473684210526,0.416666666666667,0.4,0.301422048271363,-0.278986187567513,0.125,4.7803,1.73678095238095,0.232876712328767,6.875
0.49,8.68784299236692,0.0137542172361668,0.205479452054795,0.2,0.408163265306122,-0.00187590772615937,0.4375,0.415384615384615,5.80548168249661,32,32,0.0141967813980908,0.00424205428415965,6.21191729323308,0.0422535211267606,0.0327868852459016,0.08,0.416666666666667,0.4,0.303571428571429,-0.275338378364354,0.125,4.82070454545455,1.74604812834225,0.234375,6.91666666666667
0.5,9.20517265507518,0.0183407022036538,0.206896551724138,0.203011775362319,0.409836065573771,0.0035541909554681,0.4375,0.417721518987342,5.83678278688525,32,32.5,0.0232766689691879,0.0102818619941622,6.27636363636364,0.0425531914893617,0.0333333333333333,0.0806451612903226,0.421052631578947,0.4,0.305084745762712,-0.271128107988573,0.127272727272727,4.85714285714286,1.75833333333333,0.236111111111111,6.93095238095238
0.51,12.4573303386754,0.0238791399648416,0.2091738979521,0.205128205128205,0.411376050420168,0.0102027786153306,0.444444444444444,0.419354838709677,5.86266414737837,33,33,0.0298285909751747,0.0154295425067572,6.35258620689655,0.0434782608695652,0.0338983050847458,0.0812790697674419,0.428571428571429,0.4,0.306451612903226,-0.266314239359639,0.129032258064516,4.88888888888889,1.76666666666667,0.23728813559322,7
0.52,13.0252337830912,0.0271981489826409,0.210526315789474,0.206765188834154,0.41304347826087,0.0137990188295463,0.444444444444444,0.421052631578947,5.89611615245009,33,33,0.0382882157118072,0.0214441816447038,6.4,0.0441176470588235,0.0350877192982456,0.0821917808219178,0.428571428571429,0.413725490196078,0.308641975308642,-0.262640794811822,0.131147540983607,4.92307692307692,1.78173737373737,0.239864788732394,7
0.53,14.0963543036124,0.0323503297221043,0.21307638646669,0.208333333333333,0.415094339622642,0.0175687624861831,0.45,0.422535211267606,5.92979738077588,33,33,0.049624749126793,0.0265597151014341,6.47698550724638,0.0454545454545455,0.0350877192982456,0.0833333333333333,0.428571428571429,0.416666666666667,0.310344827586207,-0.25820989894294,0.133244979919679,4.93993333333333,1.78957088122605,0.241935483870968,7.06209558823529
0.54,14.369017751787,0.0371419269439008,0.214285714285714,0.210526315789474,0.416666666666667,0.0240217284956717,0.454545454545455,0.424242424242424,5.95890970086665,33,34,0.0608641931333027,0.0317109255985634,6.53576923076923,0.0461538461538462,0.0365853658536585,0.0843373493975904,0.4375,0.428571428571429,0.3125,-0.25385404280075,0.135593220338983,4.97222222222222,1.80389044289044,0.245614035087719,7.07692307692308
0.55,14.6238728098582,0.0398845208968158,0.215429864253394,0.211818181818182,0.42,0.03005897632779,0.454545454545455,0.425971463266545,5.9826287029048,34,34,0.0708948155730169,0.0395040918966007,6.575,0.0465116279069767,0.0375,0.0847457627118644,0.4375,0.428571428571429,0.313476733977173,-0.248466158766187,0.136986301369863,5.02691387559809,1.8167380952381,0.246376811594203,7.1
0.56,15.2960790166533,0.0444927184342089,0.217948717948718,0.214285714285714,0.422222222222222,0.0358441325037999,0.461538461538462,0.428571428571429,6.0157734204793,34,34,0.0805008252251879,0.0434500306623313,6.625,0.046875,0.0384615384615385,0.0857142857142857,0.444444444444444,0.428571428571429,0.315068493150685,-0.244730651893417,0.137931034482759,5.06101960784314,1.82451351351351,0.25,7.13333333333333
0.57,15.5276936404677,0.0500244023194093,0.21875,0.216216216216216,0.425,0.0410505333371324,0.466666666666667,0.428571428571429,6.05587636932707,34,34,0.0879409279187636,0.049470463963293,6.67008333333333,0.0476190476190476,0.039065444359562,0.0862068965517241,0.454545454545455,0.428571428571429,0.318386613386613,-0.238460677380524,0.139869441044472,5.09961225766104,1.83948695652174,0.25,7.16666666666667
0.58,15.8429063884557,0.0533323902841439,0.222222222222222,0.217391304347826,0.426089860352155,0.0463459317103384,0.466666666666667,0.431372549019608,6.08387550200803,34,35,0.0951285349463723,0.0573684728908554,6.74325274725275,0.0483870967741935,0.0397578947368421,0.087719298245614,0.454545454545455,0.444444444444444,0.320512820512821,-0.234817533902441,0.140845070422535,5.14705882352941,1.84714144736842,0.253094402928168,7.2
0.59,16.0693849262035,0.0590215886144768,0.224137931034483,0.219691771642991,0.428571428571429,0.051827275417394,0.466666666666667,0.433333333333333,6.12443493150685,35,35,0.104484319336029,0.0625362998375596,6.78822916666667,0.0491803278688525,0.0405405405405405,0.0882352941176471,0.454545454545455,0.444444444444444,0.323943661971831,-0.229177734595699,0.142857142857143,5.18486354775828,1.8624649368864,0.253968253968254,7.23076923076923
0.6,16.3001743299911,0.0636554500200441,0.225806451612903,0.220779220779221,0.431034482758621,0.0577135103883019,0.470588235294118,0.435483870967742,6.15804195804196,35,35,0.112715678819963,0.0679011979141588,6.86430568499534,0.0491803278688525,0.0410958904109589,0.0895522388059701,0.461538461538462,0.444444444444444,0.326530612244898,-0.22633356479985,0.142857142857143,5.22801843317972,1.86797142857143,0.256756756756757,7.26666666666667
0.61,16.5807279718921,0.0715525492455175,0.228070175438596,0.223581871345029,0.432432432432432,0.0620563070457515,0.473467492260062,0.437449712643678,6.18300896286812,35,35,0.121601059072504,0.0738812328822996,6.92670121951219,0.0506329113924051,0.0416666666666667,0.0897435897435897,0.461538461538462,0.454545454545455,0.328358208955224,-0.222841166241359,0.146666666666667,5.28571428571429,1.87720574162679,0.258581757508343,7.3
0.62,16.7046420710175,0.0764500314602652,0.22972972972973,0.225806451612903,0.434782608695652,0.0651520712968236,0.476190476190476,0.43859649122807,6.22222222222222,35,36,0.126300216960961,0.0796686526899672,7,0.0512820512820513,0.0428571428571429,0.0909090909090909,0.461538461538462,0.461538461538462,0.32955996131528,-0.218537252520401,0.148148148148148,5.32258064516129,1.88337878787879,0.260869565217391,7.33333333333333
0.63,16.9506753021803,0.0833539609444748,0.231884057971014,0.227272727272727,0.43859649122807,0.0707724726089436,0.5,0.441176470588235,6.2429305019305,35,36,0.135060326181625,0.0874295145448378,7.06896551724138,0.051948051948052,0.0434782608695652,0.0923076923076923,0.466666666666667,0.466666666666667,0.333333333333333,-0.212772893407456,0.148936170212766,5.38278280542986,1.89141598119859,0.263157894736842,7.38461538461539
0.64,17.3056796514022,0.0872544778871595,0.233766233766234,0.228995983935743,0.44,0.0746251503315661,0.5,0.444444444444444,6.27248351648352,36,36,0.14363787494179,0.0927643591778871,7.13747126436782,0.0526315789473684,0.0441176470588235,0.0933333333333333,0.466666666666667,0.476190476190476,0.333333333333333,-0.206433563427868,0.150684931506849,5.4190511627907,1.90254210526316,0.265408163265306,7.4375
0.65,17.4228779282315,0.0916685225542413,0.235294117647059,0.230769230769231,0.441860465116279,0.0838982776402144,0.5,0.445945945945946,6.3015873015873,36,36,0.150962795768804,0.0968510605381696,7.21875,0.0526315789473684,0.0448515847727654,0.0941176470588235,0.466666666666667,0.5,0.338028169014085,-0.202471686836276,0.152188371594079,5.45454545454545,1.91119230769231,0.266666666666667,7.46666666666667
0.66,17.5530208985992,0.0982765461383559,0.237100802854594,0.233926499032882,0.444444444444444,0.0898880743583865,0.5,0.447596229379419,6.31781468531469,36,36.5800000000002,0.157828393806467,0.102476964543884,7.28916666666667,0.0535714285714286,0.0457575757575758,0.0945945945945946,0.472383900928793,0.5,0.338709677419355,-0.200161856022226,0.153846153846154,5.5,1.921,0.26865671641791,7.5
0.67,17.7870511550473,0.101469640355528,0.23943661971831,0.236363636363636,0.446698328267477,0.0942236491840779,0.5,0.449275362318841,6.36290404040404,37,37,0.165553292581191,0.109291819462847,7.34425615763547,0.0545454545454545,0.046875,0.0961538461538462,0.5,0.5,0.341463414634146,-0.194585575060603,0.155172413793103,5.5447012987013,1.9317825,0.271428571428571,7.53846153846154
0.68,17.894849811571,0.107563194179524,0.241379310344828,0.239078520441272,0.448275862068966,0.100178018461399,0.5,0.451612903225806,6.41159663865546,37,37,0.177333648322969,0.120155881256063,7.41118847539016,0.0549450549450549,0.0476190476190476,0.0967741935483871,0.5,0.5,0.34375,-0.190170818491703,0.157098039215686,5.57142857142857,1.95473333333333,0.274158197083517,7.58142857142857
0.69,18.0516061286622,0.112629470327857,0.243243243243243,0.241379310344828,0.450980392156863,0.107976300236837,0.5,0.453483720930233,6.45604104601125,37,37,0.187035853981755,0.123392840889218,7.49961538461539,0.0555555555555556,0.0483870967741935,0.0980392156862745,0.5,0.5,0.346651282051282,-0.181552628474255,0.158730158730159,5.6,1.96782142857143,0.276923076923077,7.64266233766234
