"team_id","pos_team","division","conference","season","player_id","rusher_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","rushing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"218","Temple","fbs","American Athletic",2019,3923405,"Jager Gardner",131,10,11,13.1,-22.0237380102622,-0.168120137482918,-2.20237380102622,507,3.87022900763359,50.7,0.366412213740458,3,3,245,248,239,204,173,243,160,"G5"
"218","Temple","fbs","American Athletic",2019,4038902,"Shaun Bradley",1,1,11,1,-0.333878834964833,-0.333878834964833,-0.333878834964833,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4044121,"Isaiah Wright",2,2,11,1,0.199960448889295,0.0999802244446476,0.0999802244446476,10,5,5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4044122,"Anthony Russo",13,7,11,1.85714285714286,-2.55404226162172,-0.196464789355517,-0.364863180231674,31,2.38461538461538,4.42857142857143,0.230769230769231,2,1,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4044123,"Branden Mack",1,1,11,1,0.624902722583722,0.624902722583722,0.624902722583722,7,7,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4243276,"Todd Centeio",31,7,11,4.42857142857143,-1.55458429016964,-0.0501478803280528,-0.222083470024234,160,5.16129032258065,22.8571428571429,0.419354838709677,0,1,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4257587,"Jadan Blue",4,2,11,2,-0.558193646076001,-0.139548411519,-0.279096823038,15,3.75,7.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4360973,"Trad Beatty",1,1,11,1,-0.763304155110123,-0.763304155110123,-0.763304155110123,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"G5"
"218","Temple","fbs","American Athletic",2019,4429501,"Re'Mahn Davis",168,10,11,16.8,7.24562278640089,0.0431287070619101,0.724562278640089,842,5.01190476190476,84.2,0.410714285714286,6,2,101,100,117,139,61,149,52,"G5"
"218","Temple","fbs","American Athletic",2019,4568613,"Tayvon Ruley",21,4,11,5.25,-0.6496537217145,-0.0309358915102143,-0.162413430428625,114,5.42857142857143,28.5,0.428571428571429,1,0,NA,NA,NA,NA,NA,NA,NA,"G5"
