"team_id","pos_team","division","conference","season","plays_off","playsgame_off","passrate_off","rushrate_off","havoc_off","explosive_off","TEPA_off","EPAplay_off","EPAdrive_off","EPAgame_off","yards_off","yardsplay_off","yardsgame_off","play_stuffed_off","drives_off","drivesgame_off","yardsdrive_off","playsdrive_off","success_off","red_zone_success_off","third_down_success_off","third_down_distance_off","late_down_success_off","early_down_EPA_off","start_position_off","nonExplosiveEpaPerPlay_off","line_yards_off","opportunity_rate_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","EPAdrive_off_rank","early_down_EPA_off_rank","success_off_rank","yards_off_rank","yardsplay_off_rank","yardsgame_off_rank","yardsdrive_off_rank","playsdrive_off_rank","play_stuffed_off_rank","red_zone_success_off_rank","third_down_success_off_rank","late_down_success_off_rank","third_down_distance_off_rank","start_position_off_rank","havoc_off_rank","explosive_off_rank","passrate_off_rank","rushrate_off_rank","nonExplosiveEpaPerPlay_off_rank","line_yards_off_rank","opportunity_rate_off_rank","plays_def","playsgame_def","passrate_def","rushrate_def","havoc_def","explosive_def","TEPA_def","EPAplay_def","EPAdrive_def","EPAgame_def","yards_def","yardsplay_def","yardsgame_def","play_stuffed_def","drives_def","drivesgame_def","yardsdrive_def","playsdrive_def","success_def","red_zone_success_def","third_down_success_def","third_down_distance_def","late_down_success_def","early_down_EPA_def","start_position_def","nonExplosiveEpaPerPlay_def","line_yards_def","opportunity_rate_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","EPAdrive_def_rank","early_down_EPA_def_rank","success_def_rank","yards_def_rank","yardsplay_def_rank","yardsgame_def_rank","drivesgame_rank","yardsdrive_def_rank","playsdrive_def_rank","play_stuffed_def_rank","red_zone_success_def_rank","third_down_success_def_rank","late_down_success_def_rank","third_down_distance_def_rank","start_position_def_rank","havoc_def_rank","explosive_def_rank","passrate_def_rank","rushrate_def_rank","nonExplosiveEpaPerPlay_def_rank","line_yards_def_rank","opportunity_rate_def_rank","TEPA_margin","EPAplay_margin","EPAdrive_margin","EPAgame_margin","success_margin","yardsplay_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAdrive_margin_rank","EPAplay_margin_rank","success_margin_rank","yardsplay_margin_rank","start_position_margin","start_position_margin_rank","total_available_yards_off","total_gained_yards_off","available_yards_pct_off","available_yards_pct_off_rank","total_available_yards_def","total_gained_yards_def","available_yards_pct_def","available_yards_pct_def_rank","total_available_yards_margin","total_gained_yards_margin","available_yards_pct_margin","total_available_yards_margin_rank","total_gained_yards_margin_rank","available_yards_pct_margin_rank","plays_off_pass","playsgame_off_pass","passrate_off_pass","rushrate_off_pass","havoc_off_pass","explosive_off_pass","TEPA_off_pass","EPAplay_off_pass","EPAdrive_off_pass","EPAgame_off_pass","yards_off_pass","yardsplay_off_pass","yardsgame_off_pass","play_stuffed_off_pass","drives_off_pass","drivesgame_off_pass","yardsdrive_off_pass","playsdrive_off_pass","success_off_pass","red_zone_success_off_pass","third_down_success_off_pass","third_down_distance_off_pass","late_down_success_off_pass","early_down_EPA_off_pass","nonExplosiveEpaPerPlay_off_pass","line_yards_off_pass","opportunity_rate_off_pass","playsgame_off_pass_rank","TEPA_off_pass_rank","EPAgame_off_pass_rank","EPAplay_off_pass_rank","EPAdrive_off_pass_rank","early_down_EPA_off_pass_rank","success_off_pass_rank","yards_off_pass_rank","yardsplay_off_pass_rank","yardsgame_off_pass_rank","yardsdrive_off_pass_rank","playsdrive_off_pass_rank","play_stuffed_off_pass_rank","red_zone_success_off_pass_rank","third_down_success_off_pass_rank","late_down_success_off_pass_rank","third_down_distance_off_pass_rank","havoc_off_pass_rank","explosive_off_pass_rank","passrate_off_pass_rank","rushrate_off_pass_rank","nonExplosiveEpaPerPlay_off_pass_rank","line_yards_off_pass_rank","opportunity_rate_off_pass_rank","plays_def_pass","playsgame_def_pass","passrate_def_pass","rushrate_def_pass","havoc_def_pass","explosive_def_pass","TEPA_def_pass","EPAplay_def_pass","EPAdrive_def_pass","EPAgame_def_pass","yards_def_pass","yardsplay_def_pass","yardsgame_def_pass","play_stuffed_def_pass","drives_def_pass","drivesgame_def_pass","yardsdrive_def_pass","playsdrive_def_pass","success_def_pass","red_zone_success_def_pass","third_down_success_def_pass","third_down_distance_def_pass","late_down_success_def_pass","early_down_EPA_def_pass","nonExplosiveEpaPerPlay_def_pass","line_yards_def_pass","opportunity_rate_def_pass","playsgame_def_pass_rank","TEPA_def_pass_rank","EPAgame_def_pass_rank","EPAplay_def_pass_rank","EPAdrive_def_pass_rank","early_down_EPA_def_pass_rank","success_def_pass_rank","yards_def_pass_rank","yardsplay_def_pass_rank","yardsgame_def_pass_rank","drivesgame_pass_rank","yardsdrive_def_pass_rank","playsdrive_def_pass_rank","play_stuffed_def_pass_rank","red_zone_success_def_pass_rank","third_down_success_def_pass_rank","late_down_success_def_pass_rank","third_down_distance_def_pass_rank","havoc_def_pass_rank","explosive_def_pass_rank","passrate_def_pass_rank","rushrate_def_pass_rank","nonExplosiveEpaPerPlay_def_pass_rank","line_yards_def_pass_rank","opportunity_rate_def_pass_rank","TEPA_margin_pass","EPAplay_margin_pass","EPAdrive_margin_pass","EPAgame_margin_pass","success_margin_pass","yardsplay_margin_pass","TEPA_margin_pass_rank","EPAgame_margin_pass_rank","EPAdrive_margin_pass_rank","EPAplay_margin_pass_rank","success_margin_pass_rank","yardsplay_margin_pass_rank","plays_off_rush","playsgame_off_rush","passrate_off_rush","rushrate_off_rush","havoc_off_rush","explosive_off_rush","TEPA_off_rush","EPAplay_off_rush","EPAdrive_off_rush","EPAgame_off_rush","yards_off_rush","yardsplay_off_rush","yardsgame_off_rush","play_stuffed_off_rush","drives_off_rush","drivesgame_off_rush","yardsdrive_off_rush","playsdrive_off_rush","success_off_rush","red_zone_success_off_rush","third_down_success_off_rush","third_down_distance_off_rush","late_down_success_off_rush","early_down_EPA_off_rush","nonExplosiveEpaPerPlay_off_rush","line_yards_off_rush","opportunity_rate_off_rush","playsgame_off_rush_rank","TEPA_off_rush_rank","EPAgame_off_rush_rank","EPAplay_off_rush_rank","EPAdrive_off_rush_rank","early_down_EPA_off_rush_rank","success_off_rush_rank","yards_off_rush_rank","yardsplay_off_rush_rank","yardsgame_off_rush_rank","yardsdrive_off_rush_rank","playsdrive_off_rush_rank","play_stuffed_off_rush_rank","red_zone_success_off_rush_rank","third_down_success_off_rush_rank","late_down_success_off_rush_rank","third_down_distance_off_rush_rank","havoc_off_rush_rank","explosive_off_rush_rank","passrate_off_rush_rank","rushrate_off_rush_rank","nonExplosiveEpaPerPlay_off_rush_rank","line_yards_off_rush_rank","opportunity_rate_off_rush_rank","plays_def_rush","playsgame_def_rush","passrate_def_rush","rushrate_def_rush","havoc_def_rush","explosive_def_rush","TEPA_def_rush","EPAplay_def_rush","EPAdrive_def_rush","EPAgame_def_rush","yards_def_rush","yardsplay_def_rush","yardsgame_def_rush","play_stuffed_def_rush","drives_def_rush","drivesgame_def_rush","yardsdrive_def_rush","playsdrive_def_rush","success_def_rush","red_zone_success_def_rush","third_down_success_def_rush","third_down_distance_def_rush","late_down_success_def_rush","early_down_EPA_def_rush","nonExplosiveEpaPerPlay_def_rush","line_yards_def_rush","opportunity_rate_def_rush","playsgame_def_rush_rank","TEPA_def_rush_rank","EPAgame_def_rush_rank","EPAplay_def_rush_rank","EPAdrive_def_rush_rank","early_down_EPA_def_rush_rank","success_def_rush_rank","yards_def_rush_rank","yardsplay_def_rush_rank","yardsgame_def_rush_rank","drivesgame_rush_rank","yardsdrive_def_rush_rank","playsdrive_def_rush_rank","play_stuffed_def_rush_rank","red_zone_success_def_rush_rank","third_down_success_def_rush_rank","late_down_success_def_rush_rank","third_down_distance_def_rush_rank","havoc_def_rush_rank","explosive_def_rush_rank","passrate_def_rush_rank","rushrate_def_rush_rank","nonExplosiveEpaPerPlay_def_rush_rank","line_yards_def_rush_rank","opportunity_rate_def_rush_rank","TEPA_margin_rush","EPAplay_margin_rush","EPAdrive_margin_rush","EPAgame_margin_rush","success_margin_rush","yardsplay_margin_rush","TEPA_margin_rush_rank","EPAgame_margin_rush_rank","EPAdrive_margin_rush_rank","EPAplay_margin_rush_rank","success_margin_rush_rank","yardsplay_margin_rush_rank","fbs_class","valid_games","adj_off_epa","adj_def_epa","def_strength_faced","off_strength_faced","net_adj_epa","adj_off_epa_rank","adj_def_epa_rank","net_adj_epa_rank"
"275","Wisconsin","fbs","Big Ten",2017,952,68,0.36344537815126,0.636554621848739,0.130252100840336,0.0861344537815126,16.412989352618,0.0172405350342626,0.0982813733689699,1.17235638232986,5478,5.75420168067227,391.285714285714,0.265756302521008,167,114,32.8023952095808,5.70059880239521,0.435924369747899,0.421621621621622,0.483870967741935,6.44086021505376,0.489583333333333,-0.0152435648959708,66.2668067226891,-0.259234004115276,1.74554455445545,0.31827731092437,87,48,51,50,49,67,26,25,47,63,42,32,7,40,6,8,16,10,26,53,117,14,37,19,15,830,59.2857142857143,0.526506024096386,0.473493975903614,0.165060240963855,0.063855421686747,-214.308080116411,-0.258202506164351,-1.25326362641176,-15.3077200083151,3399,4.09518072289157,242.785714285714,0.397590361445783,171,12.2142857142857,19.8771929824561,4.85380116959064,0.337349397590361,0.297619047619048,0.317460317460317,8.07407407407407,0.344660194174757,-0.18797308920439,71.3746987951807,-0.494088658009775,1.65241730279898,0.218072289156627,4,1,1,1,1,4,4,5,2,1,29,2,9,7,5,7,9,6,30,32,6,18,113,4,77,28,230.721069469029,0.275443041198613,1.35154499978073,16.4800763906449,0.0985749721575377,1.6590209577807,5,7,5,2,6,10,5.10789207249164,6,10758,5697,0.529559397657557,23,12115,3605,0.297565002063558,2,-1357,2092,0.231994395594,127,4,3,346,24.7142857142857,1,0,0.130057803468208,0.132947976878613,44.3698822789175,0.128236653985311,0.312463959710686,3.16927730563696,2312,6.68208092485549,165.142857142857,0.42485549132948,142,112,16.2816901408451,2.43661971830986,0.485549132947977,0.530612244897959,0.446153846153846,7.63846153846154,0.442748091603053,0.135663186636356,-0.329673848273547,NA,0,116,30,31,25,29,24,5,72,38,95,87,116,18,4,10,13,34,16,7,65.5,66,41,92,65.5,437,31.2142857142857,1,0,0.203661327231121,0.0778032036613272,-163.225566389138,-0.373513881897341,-1.08096401582211,-11.6589690277956,1674,3.83066361556064,119.571428571429,0.585812356979405,151,10.7857142857143,11.0860927152318,2.89403973509934,0.315789473684211,0.266666666666667,0.28125,8.6171875,0.299270072992701,-0.276000026072134,-0.705389943897247,NA,0,44,1,1,1,1,2,3,4,1,2,40,2,49,2,14,8,13,15,22,15,65.5,66,3,93,65.5,207.595448668055,0.501750535882651,1.39342797553279,14.8282463334325,0.169759659263766,2.85141730929485,2,2,2,1,2,5,606,43.2857142857143,0,1,0.13036303630363,0.0594059405940594,-27.9568929262995,-0.0461334866770619,-0.174730580789372,-1.99692092330711,3166,5.22442244224422,226.142857142857,0.174917491749175,160,74,19.7875,3.7875,0.407590759075908,0.382352941176471,0.571428571428571,3.66071428571429,0.590163934426229,-0.0747755861426686,-0.222160401926712,1.74554455445545,0.5,16,84,77,73,78,77,53,14,46,24,21,10,32,92,21.5,23,6,73,95,66,65.5,49,19,28,393,28.0714285714286,0,1,0.122137404580153,0.0483460559796438,-51.0825137272733,-0.129980950959983,-0.35473967866162,-3.64875098051952,1725,4.38931297709924,123.214285714286,0.188295165394402,144,10.2857142857143,11.9791666666667,2.72916666666667,0.361323155216285,0.333333333333333,0.39344262295082,6.9344262295082,0.434782608695652,-0.1064666661787,-0.266403047815521,1.65241730279898,0.460559796437659,2,21,26,21,22,37,26,18,24,5,6,12,8,70,13.5,11,14,8,63,7.5,66,65.5,50,77,57,23.1256208009738,0.083847464282921,0.180009097872248,1.65183005721241,0.0462676038596226,0.835109465144988,46,48,44,36,26,26,"P5",14,0.0197667600061627,-0.259013698548928,-0.00345058431127029,-0.00350880835099254,0.278780458555091,49,1,3
